ml_egap_type,ml_egap,ml_energy_per_atom,ml_ael_bulk_modulus_vrh,ml_ael_shear_modulus_vrh,ml_agl_debye,ml_agl_heat_capacity_Cp_300K,ml_agl_heat_capacity_Cp_300K_per_atom,ml_agl_heat_capacity_Cv_300K,ml_agl_heat_capacity_Cv_300K_per_atom,ml_agl_thermal_conductivity_300K,ml_agl_thermal_expansion_300K,full_formula,material_id
Insulator,1.3940000000000001,-4.212,70.79,40.15,354.908,10.84,2.9160000000000004,10.855,2.792,3.003,6.094e-05,Ga2P2,mp-8882
Insulator,0.38299999999999995,-3.728,55.693000000000005,32.63,268.176,11.559000000000001,3.0460000000000003,11.466,2.886,2.978,6.052e-05,Ga2As2,mp-8883
Insulator,1.287,-2.0780000000000003,33.013000000000005,14.790999999999999,181.144,12.357999999999999,3.0989999999999998,11.847999999999999,2.96,2.965,6.0299999999999995e-05,Zn2Te2,mp-8884
Insulator,1.7269999999999999,-4.124,33.205,16.239,221.236,46.623999999999995,3.0410000000000004,45.345,2.929,2.5580000000000003,5.216e-05,Ba4Cd4S8,mp-8885
Insulator,3.005,-7.04,129.442,57.015,410.716,134.974,2.78,130.616,2.7539999999999996,2.716,5.175e-05,Ho4Al12Pb8O32,mp-8888
Insulator,1.584,-4.185,22.886,16.135,200.713,42.049,3.076,40.641,2.9389999999999996,2.4019999999999997,5.223e-05,Cs2Sb4S8,mp-8890
Insulator,4.148,-4.571000000000001,62.638999999999996,39.166,431.995,57.32899999999999,2.8710000000000004,56.021,2.707,3.153,7.023e-05,Li4In4F16,mp-8892
Insulator,3.438,-8.562000000000001,199.19,104.695,538.6,61.097,2.593,63.458999999999996,2.543,2.63,5.245e-05,Ta4Al4O16,mp-8898
Insulator,1.661,-3.779,21.1,10.755999999999998,250.171,48.236000000000004,3.062,47.208,2.905,2.59,5.982e-05,K4V2Ag2S8,mp-8900
Insulator,1.6880000000000002,-3.735,16.828,6.417000000000001,209.55599999999998,48.309,3.0839999999999996,47.44,2.927,2.5469999999999997,5.981e-05,Rb4V2Ag2S8,mp-8901
Insulator,0.7509999999999999,-2.249,62.703,12.845999999999998,171.268,18.152,3.165,18.137,2.968,3.1830000000000003,5.994e-05,Cu2Ag2S2,mp-8911
Insulator,3.36,-6.199,119.071,52.348,482.51099999999997,54.082,2.653,54.923,2.616,2.742,6.448e-05,Cd4P6S1N12,mp-8921
Insulator,1.294,-5.502000000000001,128.982,63.678999999999995,424.04900000000004,24.947,2.8080000000000003,25.305,2.6830000000000003,2.694,6.008e-05,Cd1Sb2O6,mp-8922
Insulator,3.418,-5.587999999999999,76.952,80.268,945.2669999999999,24.143,1.8980000000000001,22.826999999999998,1.8419999999999999,2.861,6.799e-05,Li6B2N4,mp-8926
Metal,0.0,-7.626,185.87900000000002,78.252,361.671,11.075999999999999,2.872,11.135,2.785,2.967,5.295e-05,Ta1Cu1N2,mp-8927
Insulator,0.846,-3.6210000000000004,20.127,8.896,245.34900000000002,28.061,3.0780000000000003,25.916999999999998,2.907,2.908,5.989e-05,K4Ge2As4,mp-8930
Insulator,0.679,-3.5039999999999996,18.242,8.014,171.132,31.564,3.1310000000000002,29.524,2.947,2.908,6.005e-05,Rb4Sn2As4,mp-8931
Insulator,1.2690000000000001,-4.083,24.127,13.793,190.422,30.53,3.1039999999999996,29.07,2.91,2.909,5.189e-05,Cs4Si2P4,mp-8932
Insulator,0.6990000000000001,-3.29,18.459,9.445,150.611,33.745,3.1510000000000002,29.789,2.9560000000000004,2.852,5.151e-05,Cs4Sn2As4,mp-8934
Insulator,0.604,-3.2880000000000003,33.412,18.35,180.726,12.572000000000001,3.06,11.795,2.926,2.716,6.064e-05,Sn2Se2,mp-8936
Metal,0.0,-6.56,189.82299999999998,130.382,625.739,23.694000000000003,2.496,22.293000000000003,2.452,3.055,6.0899999999999996e-05,Si6Mo3,mp-8938
Insulator,0.32899999999999996,-7.08,201.72,131.352,509.043,23.963,2.668,23.233,2.6289999999999996,3.0639999999999996,5.234e-05,Si6W3,mp-8939
Insulator,1.819,-3.634,75.07600000000001,28.473000000000003,301.77,28.061,2.957,26.892,2.7939999999999996,3.5410000000000004,6.282e-05,Pt2F8,mp-8943
Insulator,4.452,-5.547000000000001,54.89,31.089000000000002,427.63599999999997,48.805,2.8560000000000003,45.583,2.697,3.611,6.351e-05,Y2Sn2F14,mp-8945
Insulator,1.7519999999999998,-4.5760000000000005,45.983000000000004,33.038000000000004,269.121,65.141,2.9019999999999997,59.99,2.7880000000000003,2.352,5.234e-05,Tl6B6S12,mp-8946
Insulator,2.935,-5.332999999999999,50.565,37.809,436.55199999999996,68.273,2.673,64.405,2.549,2.5989999999999998,6.083e-05,Sr4B8S16,mp-8947
Insulator,0.703,-6.361000000000001,80.229,33.566,262.057,57.567,2.965,56.315,2.887,2.504,5.237e-05,Ho8S12,mp-8956
Insulator,2.773,-5.831,66.718,51.595,412.017,56.817,2.793,54.678000000000004,2.7,3.04,5.138e-05,Na10Ta2O10,mp-8957
Insulator,3.075,-4.056,30.948,16.458,290.383,56.456,3.089,56.577,2.8739999999999997,3.16,5.442e-05,Cs2K4Pd2F10,mp-8959
Insulator,3.074,-6.697,82.0,48.881,341.63599999999997,58.895,2.888,55.494,2.721,2.7319999999999998,5.178e-05,Ba6Na2Nb2O12,mp-8960
Insulator,3.258,-6.907,90.697,51.045,324.95,60.265,2.9130000000000003,56.34,2.75,2.64,5.172e-05,Ba6Na2Ta2O12,mp-8961
Insulator,1.774,-3.471,32.092,15.491,199.78099999999998,20.98,3.2539999999999996,19.729,2.9419999999999997,3.636,5.517e-05,Rb2Hg1F4,mp-8962
Insulator,2.186,-3.2960000000000003,30.933000000000003,15.857999999999999,184.72299999999998,22.686999999999998,3.258,20.565,2.946,3.6069999999999998,5.503e-05,Cs2Hg1F4,mp-8963
Insulator,1.24,-4.026,23.02,13.517000000000001,243.605,52.381,3.0860000000000003,50.263000000000005,2.885,2.45,6.057e-05,K4Sn4S10,mp-8965
Insulator,1.024,-3.5460000000000003,18.087,11.839,179.81099999999998,54.175,3.13,50.665,2.928,2.655,5.479e-05,K4Sn4Se10,mp-8966
Insulator,1.5830000000000002,-4.857,15.859000000000002,7.961,201.015,48.415,3.0580000000000003,45.648,2.923,2.742,5.173e-05,K4Ta2Cu2Se8,mp-8972
Insulator,4.26,-6.874,131.44,69.921,725.548,27.193,2.34,26.77,2.225,3.055,6.293e-05,Na2Si4N6,mp-8973
Insulator,3.398,-7.359,104.685,43.453,291.856,46.916000000000004,2.949,49.306000000000004,2.858,2.3080000000000003,5.189e-05,Ba3Dy4O9,mp-8974
Insulator,0.9390000000000001,-4.613,92.794,35.388000000000005,338.944,131.55700000000002,2.9,128.52200000000002,2.787,2.5780000000000003,5.179e-05,Hg12As8O32,mp-8975
Insulator,1.656,-4.886,39.501999999999995,21.814,298.403,20.596999999999998,2.907,20.252,2.8489999999999998,2.602,5.249e-05,Cu2W1S4,mp-8976
Insulator,2.88,-6.577000000000001,117.931,73.45100000000001,611.294,51.981,2.485,50.613,2.417,2.697,6.399e-05,Ca8P4N12,mp-8977
Insulator,1.521,-7.199,70.921,30.225,240.544,22.433000000000003,2.984,21.715999999999998,2.898,2.8,5.2300000000000004e-05,Cs2Nb2N4,mp-8978
Insulator,2.952,-7.955,167.13,96.835,496.42699999999996,30.403000000000002,2.6830000000000003,31.226,2.5980000000000003,2.7569999999999997,5.187e-05,Ta2In2O8,mp-8979
Insulator,5.271,-7.45,85.569,49.067,476.78,135.045,2.6180000000000003,128.091,2.637,2.4930000000000003,5.119e-05,Ba8Y4C8O24F12,mp-8985
Insulator,4.859,-7.945,86.346,45.597,452.64300000000003,134.83700000000002,2.655,126.0,2.675,2.585,5.127e-05,Ba8Gd4C8O24F12,mp-8986
Insulator,2.622,-5.892,86.223,42.143,506.423,64.533,2.693,60.873000000000005,2.577,2.6210000000000004,6.024e-05,Na4P4Pd2O14,mp-8989
Insulator,1.348,-8.134,53.176,24.769000000000002,240.61900000000003,58.086000000000006,3.0469999999999997,56.755,2.888,2.502,5.222e-05,Sm8S8O4,mp-8993
Insulator,1.7819999999999998,-5.396,32.794000000000004,27.169,287.5,24.586,2.975,24.051,2.822,3.765,6.345e-05,Rb2Nb1F6,mp-8994
Insulator,2.4419999999999997,-5.395,28.998,23.517,231.158,24.621,3.0189999999999997,24.296,2.858,3.697,5.464e-05,Cs2Nb1F6,mp-8995
Insulator,1.3780000000000001,-4.544,15.06,8.441,216.36,47.787,3.057,44.567,2.926,2.782,6.013e-05,K4Nb2Cu2Se8,mp-9003
Insulator,1.225,-7.091,97.322,40.498000000000005,272.617,14.708,2.926,13.898,2.85,3.3680000000000003,5.643e-05,Ho2C1F2,mp-9006
Insulator,1.357,-3.9419999999999997,31.666999999999998,21.506999999999998,308.459,65.899,2.989,58.302,2.795,3.123,5.252e-05,Na12P8W2,mp-9007
Insulator,1.271,-2.504,15.713,7.037000000000001,109.55799999999999,21.426,3.27,18.709,2.98,3.1010000000000004,5.115e-05,Rb2Te2Au2,mp-9008
Insulator,2.157,-2.807,18.34,5.471,131.741,20.08,3.248,18.623,2.983,3.136,5.114e-05,Rb2Au2S2,mp-9010
Insulator,3.342,-6.055,110.208,58.067,503.441,65.873,2.716,64.158,2.612,2.63,6.023e-05,Li4Cd4P4O16,mp-9018
Insulator,2.161,-8.378,152.41899999999998,85.955,500.001,61.547,2.571,56.769,2.5540000000000003,2.6,5.245e-05,Pr6B6N12,mp-9028
Insulator,1.0170000000000001,-6.189,101.066,46.413999999999994,468.673,36.417,2.734,35.133,2.634,3.008,6.018e-05,Ca6V2N6,mp-9029
Insulator,1.923,-5.252000000000001,50.56100000000001,21.943,249.262,12.482999999999999,3.01,12.360999999999999,2.9010000000000002,2.8689999999999998,5.183e-05,Na1Lu1S2,mp-9035
Metal,0.0,-5.153,20.172,3.761,128.786,12.555,3.199,11.694,2.9789999999999996,3.198,5.147e-05,K1Sm1Te2,mp-9036
Insulator,1.896,-5.308,15.742,16.379,170.862,24.15,3.093,23.228,2.943,2.647,5.18e-05,Cs2Pr2S4,mp-9037
Insulator,2.471,-4.803999999999999,23.785,20.894000000000002,305.5,56.983000000000004,2.85,52.736000000000004,2.763,2.509,6.047e-05,Rb4B4S12,mp-9047
Insulator,2.998,-4.83,61.7,48.413000000000004,452.11300000000006,46.18899999999999,2.793,45.0,2.6839999999999997,3.613,6.392e-05,Li2Al2Pd2F12,mp-9055
Insulator,2.873,-5.683,52.823,19.211,315.431,21.663,2.9960000000000004,21.656,2.8489999999999998,3.515,6.367e-05,Zr1Pd1F6,mp-9056
Insulator,4.192,-5.535,67.726,63.891999999999996,552.905,34.068000000000005,2.537,31.374000000000002,2.452,3.1289999999999996,5.648e-05,K1Li6Ta1O6,mp-9059
Insulator,1.679,-3.333,11.495999999999999,3.7889999999999997,155.423,36.824,3.24,33.104,2.977,2.7510000000000003,6.037e-05,Rb6S6,mp-9062
Insulator,0.941,-3.051,10.922,4.865,127.837,40.562,3.2880000000000003,37.661,2.989,2.815,6.013e-05,Rb6Se6,mp-9063
Insulator,0.46299999999999997,-2.755,9.026,8.273,111.11,41.256,3.2960000000000003,40.001,2.965,2.964,6.0899999999999996e-05,Rb6Te6,mp-9064
Insulator,3.872,-5.462000000000001,70.86399999999999,39.414,540.069,40.224000000000004,2.6239999999999997,38.659,2.557,2.57,6.645e-05,Na2Li4As2O8,mp-9066
Insulator,1.465,-3.536,31.469,13.269,282.485,34.989000000000004,2.9589999999999996,33.122,2.801,3.469,5.965e-05,K4Na2Al2P4,mp-9068
Insulator,1.011,-3.2969999999999997,25.345,11.309000000000001,269.496,35.486,3.048,34.243,2.875,3.397,5.96e-05,K4Na2Al2As4,mp-9069
Insulator,1.018,-3.013,28.967,8.963,239.324,79.544,3.1,76.03,2.91,3.181,6.103e-05,Na16Ti2As8,mp-9071
Insulator,2.335,-3.657,84.139,33.819,297.25,31.759,3.015,30.663,2.866,3.4189999999999996,6.428e-05,Cd2Cu2F8,mp-9075
Metal,0.0,-5.377999999999999,39.903,12.999,221.94,12.842,3.109,12.546,2.9389999999999996,2.927,5.192e-05,Na1Tm1S2,mp-9076
Insulator,3.977,-8.075,159.244,83.91799999999999,546.072,61.667,2.557,62.473,2.52,2.8560000000000003,5.184e-05,Nd4Be4Si2O14,mp-9077
Insulator,2.094,-5.332000000000001,25.723000000000003,14.917,167.769,12.210999999999999,3.1010000000000004,12.265,2.952,2.867,5.18e-05,Cs1Pr1S2,mp-9080
Insulator,2.1830000000000003,-5.617000000000001,27.03,15.05,168.641,12.232999999999999,3.088,12.265,2.9530000000000003,2.8289999999999997,5.181e-05,Cs1Nd1S2,mp-9081
Metal,0.0,-5.959,24.625999999999998,12.994000000000002,161.208,12.219000000000001,3.145,12.280999999999999,2.9610000000000003,2.909,5.183e-05,Cs1Sm1S2,mp-9082
Insulator,2.18,-7.266,30.403000000000002,16.173,175.845,12.157,3.082,12.204,2.9530000000000003,2.767,5.181e-05,Cs1Gd1S2,mp-9084
Insulator,2.27,-5.312,31.811999999999998,16.204,172.78900000000002,12.206,3.0780000000000003,12.24,2.9530000000000003,2.758,5.191e-05,Cs1Tb1S2,mp-9085
Insulator,2.256,-5.256,32.265,15.665,172.55700000000002,12.187999999999999,3.083,12.227,2.958,2.752,5.19e-05,Cs1Dy1S2,mp-9086
Insulator,1.776,-5.093999999999999,29.465,13.634,163.274,12.209000000000001,3.1519999999999997,12.232999999999999,2.964,2.8819999999999997,5.19e-05,Cs1Tm1S2,mp-9089
Insulator,1.112,-6.3229999999999995,67.342,32.903,244.16299999999998,57.068999999999996,2.978,55.288000000000004,2.875,2.5340000000000003,5.238e-05,Er8S12,mp-9092
Insulator,1.008,-5.221,60.49,24.91,320.166,35.009,2.9410000000000003,33.355,2.84,2.719,6.004e-05,Na2Zr2Cu2S6,mp-9107
Insulator,3.878,-6.045,85.193,41.736999999999995,395.43300000000005,76.97399999999999,2.812,71.639,2.7510000000000003,2.6289999999999996,5.164e-05,Cs4Be4As4O16,mp-9113
Insulator,0.789,-2.765,47.287,29.415,290.996,7.757999999999999,3.032,7.104,2.8710000000000004,3.638,6.531e-05,Li1Zn1As1,mp-9124
Insulator,2.539,-6.1610000000000005,123.79,70.995,494.541,24.81,2.736,24.962,2.625,2.855,6.032e-05,Ca1Sb2O6,mp-9125
Insulator,2.622,-6.037999999999999,116.74799999999999,66.102,437.759,25.045,2.799,25.243000000000002,2.7110000000000003,2.755,6.026e-05,Sr1Sb2O6,mp-9126
Insulator,2.66,-6.085,96.675,46.253,397.41,25.039,2.865,25.313000000000002,2.767,2.7760000000000002,5.186e-05,Ba1Sb2O6,mp-9127
Insulator,4.635,-6.319,43.961000000000006,23.953000000000003,414.32199999999995,52.361000000000004,2.807,49.342,2.7,2.517,6.009e-05,Rb4P4O12,mp-9138
Insulator,7.531000000000001,-5.079,35.439,26.949,567.7040000000001,22.03,2.572,21.788,2.469,3.822,6.311e-05,Li1P1F6,mp-9143
Insulator,5.239,-4.584,38.452,23.554000000000002,442.851,22.669,2.7539999999999996,22.225,2.656,3.838,6.317e-05,Li1As1F6,mp-9144
Insulator,1.401,-3.549,14.481,6.595,166.253,36.66,3.1319999999999997,33.988,2.95,2.589,6.046e-05,Rb4Sn2Se6,mp-9145
Insulator,0.9309999999999999,-3.2260000000000004,85.59100000000001,22.405,221.28099999999998,12.128,3.088,11.640999999999998,2.94,2.84,5.245e-05,Cd1Hg1O2,mp-9146
Insulator,2.7680000000000002,-4.931,53.994,32.339,355.099,38.34,2.906,34.946,2.72,3.11,5.972e-05,K6Al2O6,mp-9157
Insulator,0.9540000000000001,-4.845,101.846,59.888000000000005,547.02,9.197000000000001,2.608,8.324,2.516,3.36,6.748e-05,Li1Cu1O2,mp-9158
Insulator,2.7489999999999997,-6.962999999999999,90.55,55.93899999999999,528.189,25.456,2.6189999999999998,24.587,2.568,2.569,5.731e-05,Li4Np1O5,mp-9159
Insulator,2.113,-6.771,126.96700000000001,44.176,290.112,143.505,2.951,135.285,2.855,2.5380000000000003,5.178e-05,La16Au8O36,mp-9160
Insulator,3.787,-7.382999999999999,119.961,55.708,851.048,7.559,2.1109999999999998,7.492000000000001,2.062,2.963,6.424e-05,Mg1C1N2,mp-9166
Insulator,3.5589999999999997,-7.553999999999999,78.25,42.896,424.037,37.506,2.655,34.424,2.602,2.787,6.444e-05,Sr4C4N8,mp-9167
Insulator,4.3,-5.776,82.05799999999999,57.104,680.4119999999999,43.199,2.352,41.091,2.276,2.926,6.626e-05,Li8Ti2O8,mp-9172
Insulator,2.114,-7.917999999999999,166.382,87.742,665.5980000000001,28.371,2.3930000000000002,28.366999999999997,2.332,2.83,6.02e-05,Ti4O8,mp-9173
Insulator,2.912,-4.9719999999999995,74.975,31.173000000000002,392.155,45.457,2.8560000000000003,43.626000000000005,2.702,2.54,6.005e-05,Cd2Se4O10,mp-9178
Insulator,0.721,-6.097,47.611000000000004,21.997,229.75400000000002,34.095,2.969,32.258,2.873,2.569,5.234e-05,Ba3Zr2S7,mp-9179
Insulator,3.195,-4.825,108.208,49.168,408.827,54.053000000000004,2.838,51.735,2.7319999999999998,2.6069999999999998,6.001e-05,Cd4Se4O12,mp-9186
Insulator,1.355,-3.218,16.396,7.187,163.62,88.109,3.147,82.402,2.9589999999999996,2.764,5.959e-05,Na12Sb4Te12,mp-9191
Insulator,1.234,-6.145,91.49799999999999,30.436,240.97099999999998,22.289,2.9989999999999997,21.395,2.904,2.722,5.2000000000000004e-05,Sm2Cu2Se2O2,mp-9194
Insulator,1.6130000000000002,-4.46,55.476000000000006,23.241,229.435,23.125999999999998,3.0810000000000004,22.601999999999997,2.932,3.029,5.162e-05,Ba2Cu2Se2F2,mp-9195
Insulator,4.053999999999999,-5.581,75.558,46.066,595.729,38.753,2.511,37.635,2.464,2.525,6.716e-05,Li6As2O8,mp-9197
Insulator,1.1840000000000002,-5.38,115.06,63.145,548.433,23.965,2.648,23.776999999999997,2.516,3.0610000000000004,6.082e-05,Fe1Si4P4,mp-9198
Insulator,0.657,-2.835,18.917,11.744000000000002,174.03799999999998,16.36,3.32,14.775,2.9530000000000003,3.2769999999999997,5.217e-05,K3Au1O1,mp-9200
Insulator,2.877,-6.0329999999999995,104.646,49.461999999999996,453.13699999999994,57.958999999999996,2.752,57.293,2.6439999999999997,2.614,6.034e-05,Al6Cd4S1O12,mp-9203
Insulator,3.502,-4.706,28.41,14.673,359.455,26.096,2.935,25.339000000000002,2.8169999999999997,2.8989999999999996,5.936e-05,K2Se2O4F2,mp-9205
Insulator,3.6439999999999997,-5.627000000000001,77.465,42.667,516.712,135.97899999999998,2.582,128.30200000000002,2.55,2.548,5.923e-05,In8S12O48,mp-9209
Insulator,3.81,-6.307,100.794,55.083999999999996,611.258,37.918,2.5140000000000002,36.571,2.487,2.987,6.055e-05,Na4Al4O8,mp-9212
Insulator,0.809,-5.723,106.42,57.022,385.88300000000004,120.70700000000001,2.8680000000000003,120.646,2.787,2.8139999999999996,5.212e-05,Ca12Tl8O24,mp-9216
Insulator,2.487,-4.32,76.654,27.725,337.04699999999997,55.496,2.938,52.746,2.8489999999999998,2.6060000000000003,5.162e-05,Hg4Se4O12,mp-9228
Insulator,3.264,-6.364,105.34200000000001,70.908,557.432,54.895,2.62,53.153,2.546,2.8160000000000003,6.033e-05,K2Al2As4O14,mp-9230
Insulator,2.6239999999999997,-6.346,133.812,67.21600000000001,478.526,54.571000000000005,2.7510000000000003,54.327,2.653,2.6919999999999997,5.19e-05,Na2La2Mg2Te2O12,mp-9239
Insulator,1.527,-6.176,122.501,130.33,1204.328,9.626,1.567,8.852,1.53,3.597,6.991e-05,Li2B2C2,mp-9244
Insulator,1.6230000000000002,-4.093,67.374,22.063000000000002,324.567,35.1,2.9810000000000003,33.445,2.8569999999999998,2.582,6.092e-05,Cu4Si2S6,mp-9248
Insulator,2.1319999999999997,-3.3080000000000003,18.186,10.672,180.856,19.688,3.282,17.836,2.958,3.279,6.506e-05,Rb2Li2Se2,mp-9250
Metal,0.0,-3.293,59.138999999999996,14.710999999999999,128.996,36.027,3.1239999999999997,34.414,2.987,2.7460000000000004,4.677e-05,Tl2Te6Pt4,mp-9251
Insulator,1.5190000000000001,-2.151,45.917,10.37,140.476,17.401,3.15,16.971,2.98,2.477,5.22e-05,Hg3S3,mp-9252
Insulator,1.2690000000000001,-3.641,31.455,15.42,194.399,20.761999999999997,3.0239999999999996,19.642,2.91,2.832,5.443e-05,Al2Te5,mp-9254
Insulator,0.313,-2.364,35.621,13.511,141.47799999999998,14.468,3.115,13.63,2.98,2.9,5.203e-05,Yb1Cd2Sb2,mp-9257
Insulator,4.12,-7.52,251.19,199.38,1131.663,19.777,1.625,19.482,1.614,3.014,6.122e-05,Si4O8,mp-9258
Insulator,4.083,-7.082000000000001,136.644,66.648,504.525,29.338,2.647,28.951,2.591,2.81,5.202e-05,Ba2Mg1B2O6,mp-9259
Insulator,3.135,-4.303,30.985,11.395999999999999,199.199,27.13,3.117,26.259,2.945,3.427,5.436e-05,Cs2Pt1F6,mp-9262
Insulator,1.183,-4.144,23.759,4.843999999999999,135.766,12.46,3.123,11.732999999999999,2.977,3.01,5.162e-05,K1Er1Te2,mp-9263
Insulator,0.853,-3.199,11.332,5.271,161.233,36.403,3.2710000000000004,33.317,2.978,2.9010000000000002,6.003e-05,K6Se6,mp-9268
Insulator,1.317,-5.23,126.565,75.45,314.755,34.611999999999995,2.8819999999999997,33.691,2.8139999999999996,2.8480000000000003,5.231e-05,Sb4Ir4S4,mp-9270
Insulator,1.037,-3.8810000000000002,73.181,21.241999999999997,183.232,34.061,3.091,32.548,2.97,2.4219999999999997,5.237e-05,Tl2Pt4S6,mp-9272
Insulator,1.046,-2.296,17.985,4.298,112.171,28.511,3.283,26.511,2.995,2.8680000000000003,5.118e-05,K3Sb2Au3,mp-9273
Insulator,1.105,-2.298,17.301,3.389,102.51299999999999,29.775,3.2960000000000003,27.618000000000002,2.998,2.8280000000000003,5.117e-05,Rb3Sb2Au3,mp-9274
Insulator,2.396,-8.863,172.149,96.759,440.029,126.305,2.718,125.613,2.7,2.572,5.179e-05,Th4Ta12O38,mp-9275
Insulator,1.045,-2.083,36.277,16.178,186.835,17.674,3.093,17.043,2.958,2.745,6.0299999999999995e-05,Zn3Te3,mp-9281
Insulator,1.2009999999999998,-4.034,43.507,18.35,190.78,24.811,3.011,23.837,2.918,2.9810000000000003,5.194e-05,Ta1Cu3Te4,mp-9295
Insulator,1.54,-4.7330000000000005,114.695,34.917,261.846,41.681999999999995,2.983,41.013999999999996,2.884,2.77,5.187e-05,Ba2Au4O8,mp-9297
Insulator,1.496,-4.715,123.81,50.693999999999996,321.092,41.02,2.9210000000000003,40.425,2.827,2.682,5.179e-05,Sr2Au4O8,mp-9298
Insulator,1.425,-5.733,103.259,35.297,256.18,21.897,2.9739999999999998,21.313000000000002,2.891,2.798,5.203e-05,Dy2Cu2Se2O2,mp-9304
Insulator,0.737,-4.465,68.307,36.023,308.73900000000003,14.588,2.98,14.099,2.864,3.472,6.038e-05,Sr2Zn1N2,mp-9306
Insulator,0.696,-4.48,56.937,28.733,249.827,14.947000000000001,3.0589999999999997,14.501,2.929,3.3989999999999996,5.171e-05,Ba2Zn1N2,mp-9307
Insulator,5.84,-5.617000000000001,52.441,43.931000000000004,631.0,121.01799999999999,2.467,113.41,2.362,3.1069999999999998,7.021e-05,Li16Zr4F32,mp-9308
Insulator,3.411,-7.973,105.63600000000001,71.72,477.69,52.111999999999995,2.6510000000000002,48.521,2.6310000000000002,2.5780000000000003,5.175e-05,Cs2Ta2B4O12,mp-9309
Insulator,1.1320000000000001,-5.2,42.325,20.714000000000002,297.32099999999997,36.306,2.963,34.495,2.858,2.6039999999999996,6.007e-05,K2Zr2Cu2S6,mp-9317
Insulator,0.7879999999999999,-4.789,37.852,15.081,224.122,36.944,3.043,35.007,2.923,2.787,6.011e-05,K2Zr2Cu2Se6,mp-9318
Insulator,1.341,-6.346,50.513000000000005,20.588,228.53,19.936,2.98,19.695999999999998,2.877,2.455,5.237e-05,Ba2Hf1S4,mp-9321
Insulator,1.008,-3.5389999999999997,17.214000000000002,11.633,164.106,54.512,3.13,50.733999999999995,2.9360000000000004,2.66,5.486e-05,Rb4Sn4Se10,mp-9322
Insulator,0.598,-6.372999999999999,74.73,31.694000000000003,252.713,57.181999999999995,2.975,55.673,2.9,2.499,5.234e-05,Tb8S12,mp-9323
Insulator,4.461,-6.337999999999999,105.065,55.32,534.2909999999999,140.124,2.616,131.9,2.531,2.5669999999999997,5.912e-05,K8Ga8P8O32F8,mp-9332
Insulator,4.537,-7.1610000000000005,108.042,46.568999999999996,446.274,66.222,2.758,63.075,2.675,2.7569999999999997,5.197e-05,Ba4Mg2Si4O14,mp-9338
Insulator,6.147,-5.271,38.228,18.968,311.413,28.796999999999997,3.04,27.259,2.8480000000000003,3.5189999999999997,6.622e-05,K1Rb2Sc1F6,mp-9348
Insulator,6.22,-5.247999999999999,34.393,16.085,293.276,27.963,3.072,26.909000000000002,2.8680000000000003,3.636,6.623e-05,K1Rb2Sc1F6,mp-9349
Insulator,1.528,-4.605,115.34100000000001,37.884,338.767,42.861000000000004,2.935,42.38399999999999,2.781,2.725,6.025e-05,Zn2Si2Ag4O8,mp-9359
Insulator,3.2319999999999998,-7.9110000000000005,134.999,70.289,535.174,112.928,2.6060000000000003,109.23100000000001,2.559,2.58,5.189e-05,Ca4U4P8O32,mp-9360
Insulator,2.199,-5.2,24.776999999999997,8.476,191.97400000000002,12.600999999999999,3.07,12.14,2.932,2.991,5.18e-05,Rb1La1S2,mp-9361
Insulator,2.035,-5.343,26.676,8.311,190.127,12.675,3.083,12.198,2.943,2.972,5.187e-05,Rb1Pr1S2,mp-9362
Insulator,2.126,-5.624,28.664,9.338,189.709,12.692,3.0669999999999997,12.200999999999999,2.9410000000000003,2.865,5.187e-05,Rb1Nd1S2,mp-9363
Insulator,2.205,-5.364,32.441,9.91,191.609,12.613,3.0580000000000003,12.21,2.937,2.779,5.197e-05,Rb1Tb1S2,mp-9365
Insulator,2.333,-5.321000000000001,33.595,9.612,192.68599999999998,12.57,3.0610000000000004,12.155999999999999,2.9419999999999997,2.7760000000000002,5.196e-05,Rb1Ho1S2,mp-9366
Insulator,2.299,-5.2989999999999995,31.535999999999998,9.052999999999999,188.24099999999999,12.564,3.0589999999999997,12.17,2.943,2.7880000000000003,5.196e-05,Rb1Er1S2,mp-9367
Insulator,1.6569999999999998,-5.231,28.785999999999998,7.94,177.283,12.61,3.122,12.247,2.9530000000000003,2.9389999999999996,5.196e-05,Rb1Tm1S2,mp-9368
Insulator,2.2430000000000003,-5.218999999999999,39.527,10.849,196.66,12.298,3.03,11.978,2.927,2.7319999999999998,5.187e-05,Rb1Lu1S2,mp-9370
Insulator,7.519,-6.46,88.375,40.656,389.92900000000003,47.031000000000006,2.898,44.586000000000006,2.805,3.012,6.07e-05,Er4F12,mp-9371
Insulator,1.8719999999999999,-6.686,89.083,36.867,421.977,33.819,2.7960000000000003,33.876,2.727,2.819,5.199e-05,Ba2Cu1P2O8,mp-9372
Metal,0.0,-4.02,44.656000000000006,18.91,199.25599999999997,14.869000000000002,3.0780000000000003,14.015,2.9530000000000003,2.8939999999999997,6.065e-05,Sr1Sn2As2,mp-9379
Insulator,2.458,-6.425,124.755,74.71600000000001,534.943,107.749,2.68,105.613,2.574,2.762,5.984e-05,Sr3Ge12O27,mp-9380
Insulator,0.758,-7.641,136.12,76.807,442.14300000000003,11.237,2.795,11.23,2.718,3.2039999999999997,6.102e-05,Sr1Zr1N2,mp-9382
