ml_egap_type,ml_egap,ml_energy_per_atom,ml_ael_bulk_modulus_vrh,ml_ael_shear_modulus_vrh,ml_agl_debye,ml_agl_heat_capacity_Cp_300K,ml_agl_heat_capacity_Cp_300K_per_atom,ml_agl_heat_capacity_Cv_300K,ml_agl_heat_capacity_Cv_300K_per_atom,ml_agl_thermal_conductivity_300K,ml_agl_thermal_expansion_300K,full_formula,material_id
Insulator,0.765,-5.041,43.316,28.088,208.272,17.81,2.95,17.349,2.869,3.064,5.44e-05,Te4Mo2,mp-602
Metal,0.0,-3.642,167.917,27.867,230.978,6.187,3.006,5.601,2.912,3.443,6.123e-05,Pd1O1,mp-603251
Metal,0.0,-3.677,163.143,53.315,370.15,11.989,2.834,11.158,2.783,3.211,6.188e-05,Ti2Ni2,mp-603347
Insulator,5.007,-7.256,162.139,96.901,856.459,48.44,2.109,46.003,2.07,2.602,6.095e-05,Mg4Si4O12,mp-603907
Insulator,4.551,-7.151,142.095,74.765,790.418,49.402,2.282,46.711,2.261,2.633,6.012e-05,Mg4Si4O12,mp-603930
Insulator,5.469,-7.739,38.602,15.934,607.147,85.044,2.458,82.567,2.456,2.596,5.918e-05,Si12O24,mp-604717
Metal,0.0,-4.618,25.049,14.213,190.186,35.708,2.991,34.169,2.917,3.031,5.44e-05,Zr2Te10,mp-605
Metal,0.0,-3.55,68.57,18.015,143.755,43.653,3.083,42.14,2.962,2.727,5.185e-05,Te4Pd6Pb4,mp-605028
Metal,0.0,-1.807,11.737,5.299,106.155,3.664,3.182,3.289,2.982,3.611,5.262e-05,Ba1,mp-605790
Insulator,2.687,-5.929,137.976,69.17,406.416,58.557,2.811,56.386,2.729,2.542,5.212e-05,Sr6Mg2Pt2O12,mp-6064
Insulator,3.156,-9.34,83.767,68.69,1216.984,15.677,1.452,15.355,1.415,2.945,8.304e-05,C12,mp-606949
Metal,0.0,-4.657,56.52,22.347,725.178,5.365,2.349,5.896,2.352,4.198,5.87e-05,O2,mp-607540
Insulator,2.945,-8.495,162.928,84.07,492.366,138.794,2.548,129.846,2.583,2.7,5.155e-05,Hf6Mo12O48,mp-607824
Insulator,3.494,-7.698,173.685,93.88,535.715,30.403,2.645,29.507,2.578,2.678,5.16e-05,Mg2W2O8,mp-608385
Insulator,2.581,-7.53,73.338,46.336,512.52,103.68,2.515,101.782,2.501,2.68,5.1e-05,Os6C18S4O18,mp-608431
Insulator,0.968,-5.557,96.655,35.378,259.76,29.923,2.993,28.995,2.87,2.551,5.187e-05,Pb4O6,mp-608439
Insulator,4.53,-7.216,115.171,63.744,668.573,62.138,2.426,58.906,2.383,2.787,6.019e-05,Ca4Mg2Si4O14,mp-6094
Insulator,3.43,-7.613,141.443,91.905,724.321,38.113,2.274,38.653,2.246,2.855,6.029e-05,Ca4Ti4Si4O20,mp-6109
Insulator,4.475,-9.084,430.101,527.422,2086.325,4.531,0.567,4.214,0.576,3.016,8.583e-05,C8,mp-611426
Insulator,4.546,-9.052,434.802,517.456,2098.842,7.386,0.581,8.08,0.576,2.987,8.583e-05,C12,mp-611448
Metal,0.0,-3.199,96.35,22.413,179.422,32.542,3.063,30.408,2.955,2.743,5.991e-05,Te4Pd6,mp-613
Metal,0.0,-7.536,85.429,52.198,437.923,13.464,2.749,13.271,2.66,3.087,6.058e-05,Sr1Zr1O3,mp-613402
Metal,0.0,-5.685,199.956,104.028,485.5,45.665,2.633,49.374,2.494,2.87,6.055e-05,Fe12C4,mp-613523
Insulator,2.253,-7.377,83.31,44.28,488.851,105.364,2.528,101.871,2.485,2.539,5.584e-05,Os4Pt2C20O20,mp-615529
Insulator,5.923,-8.574,47.041,24.179,690.552,95.422,2.318,88.163,2.324,2.623,5.917e-05,Si14O28,mp-615993
Insulator,2.559,-6.878,43.23,31.896,572.689,67.328,2.557,65.198,2.474,2.819,6.528e-05,Fe4C12Se4O12,mp-616215
Insulator,4.43,-9.035,432.913,516.792,2077.526,9.747,0.582,11.164,0.564,2.97,8.571e-05,C16,mp-616440
Metal,0.0,-5.555,130.944,78.888,516.868,94.501,2.66,91.089,2.636,3.043,6.026e-05,Ti24S12,mp-616559
Insulator,3.479,-7.497,54.074,24.737,630.794,50.236,2.397,43.05,2.34,2.675,6.494e-05,Fe2C10O10,mp-616561
Insulator,1.943,-4.781,175.115,60.519,367.379,8.914,2.876,8.749,2.777,3.002,5.923e-05,Pt1O2,mp-617
Metal,0.0,-3.098,136.033,29.99,212.376,52.888,3.028,50.695,2.921,2.564,5.968e-05,Pd14Se4,mp-618
Insulator,4.231,-6.719,138.198,68.8,607.412,144.049,2.501,136.215,2.479,2.749,5.986e-05,Zn16Si16O48,mp-619034
Insulator,1.138,-8.358,173.298,108.34,515.187,20.472,2.675,21.055,2.613,2.875,5.152e-05,W8O24,mp-619461
Metal,0.0,-5.121,107.162,60.185,405.974,65.472,2.805,63.88,2.754,3.023,6.012e-05,Ti18Se4,mp-619905
Metal,0.0,-5.27,112.738,61.945,388.783,103.17,2.827,98.306,2.779,2.846,6.012e-05,Ti24Se12,mp-620032
Insulator,2.678,-7.617,75.794,46.178,518.503,105.547,2.502,102.459,2.468,2.676,5.587e-05,Os6C20S2O20,mp-621927
Metal,0.0,-2.854,23.252,6.115,115.442,52.101,3.162,53.44,2.992,2.496,5.232e-05,Ba10Pb6,mp-622106
Insulator,2.021,-4.368,26.357,12.357,350.921,124.646,2.933,122.753,2.803,2.392,6.07e-05,Ge16S32,mp-622213
Insulator,4.352,-6.874,124.659,66.396,615.26,62.801,2.537,60.153,2.485,2.765,6.019e-05,Ca4Zn2Si4O14,mp-6227
Metal,0.0,-3.699,45.129,18.571,175.176,3.207,3.12,2.988,2.958,3.398,6.231e-05,Sn1,mp-623511
Metal,0.0,-3.865,106.961,47.137,302.404,8.612,2.911,8.297,2.847,3.083,6.23e-05,Ti1Ni1Sn1,mp-623646
Metal,0.0,-7.569,77.175,35.49,199.414,98.828,3.032,99.57,2.937,2.875,5.179e-05,Hf16Fe2Te12,mp-623814
Insulator,4.023,-5.843,74.606,24.228,423.197,63.211,2.77,60.083,2.719,2.593,5.1e-05,Pb4S4O16,mp-623984
Insulator,2.516,-7.211,56.552,38.342,499.277,109.283,2.584,106.058,2.55,2.831,5.621e-05,Fe4Te2W2C20Se2O20,mp-624009
Insulator,2.475,-7.089,62.154,33.005,565.722,108.304,2.463,104.228,2.446,2.858,6.536e-05,Fe4Mo2C20Se4O20,mp-624052
Insulator,1.803,-4.498,37.471,15.433,234.664,54.892,3.01,54.829,2.901,2.117,5.229e-05,Ge4Pb4S12,mp-624190
Metal,0.0,-7.712,266.625,115.349,437.057,75.103,2.733,75.415,2.726,2.914,5.186e-05,Fe12W12C2,mp-624243
Metal,0.0,-8.89,233.423,197.046,1512.082,10.074,1.08,9.281,1.094,2.926,8.54e-05,C8,mp-624889
Metal,0.0,-3.065,97.3,44.774,369.501,56.5,2.873,54.97,2.774,2.972,6.159e-05,Mg12Ru8,mp-625
Insulator,1.534,-5.24,78.638,47.553,429.876,74.248,2.751,69.103,2.681,2.491,6.086e-05,Fe8Si4S16,mp-627591
Insulator,0.536,-3.832,28.356,23.408,207.806,48.036,3.031,48.237,2.915,2.421,6.062e-05,Ge8Te8,mp-628781
Insulator,2.555,-6.874,66.294,44.506,507.354,70.773,2.625,68.907,2.559,2.827,6.544e-05,Ru4C12Se4O12,mp-629476
Insulator,2.656,-7.011,66.213,34.626,587.38,100.791,2.495,97.377,2.453,3.011,6.531e-05,Fe6C18Se4O18,mp-629560
Insulator,1.152,-8.741,134.898,122.289,1414.505,110.774,1.327,110.22,1.316,2.373,8.386e-05,C60,mp-630227
Insulator,0.604,-5.184,37.687,16.422,220.066,110.886,3.035,106.751,2.913,2.279,5.225e-05,Ba12Fe4S20,mp-630328
Insulator,3.326,-5.546,80.527,31.045,355.952,113.211,2.921,108.583,2.824,2.532,5.145e-05,Pb8Se8O24,mp-630329
Metal,0.0,-3.566,28.839,12.199,122.922,47.868,3.115,47.112,2.978,2.563,5.244e-05,Ba6Pb10,mp-630923
Metal,0.0,-7.59,234.708,167.885,804.483,4.276,2.024,3.989,2.03,2.998,7.277e-05,Ti1C1,mp-631
Insulator,3.135,-6.334,103.893,54.571,618.251,8.181,2.54,7.68,2.438,3.392,6.05e-05,Ca1O2,mp-634859
Metal,0.0,-4.229,106.228,47.627,379.387,87.015,2.855,83.768,2.767,2.726,6.073e-05,Mg5Si16Pd10,mp-634984
Insulator,2.734,-7.139,35.812,31.541,621.834,66.096,2.446,60.892,2.375,2.752,6.546e-05,Fe4C12S4O12,mp-636215
Metal,0.0,-5.509,100.525,44.408,248.999,8.811,2.952,8.593,2.886,3.095,5.371e-05,Hf1Ni1Sn1,mp-636297
Metal,0.0,-3.983,178.322,66.559,322.932,11.676,2.898,11.329,2.836,3.111,6.178e-05,Ti1Pd3,mp-636328
Metal,0.0,-4.939,155.073,48.337,268.121,91.233,2.938,91.189,2.887,2.763,6.198e-05,Zr14Ni20,mp-636525
Insulator,1.094,-5.562,84.448,29.091,234.544,39.402,2.995,39.587,2.887,2.493,5.192e-05,Pb6O8,mp-636813
Metal,0.0,-4.42,86.283,37.748,267.4,61.286,2.979,57.737,2.883,2.953,6.178e-05,Ti8Sn12,mp-637255
Metal,0.0,-0.861,53.144,26.868,247.742,18.795,3.153,17.371,2.912,3.115,6.186e-05,Sr1Zn5,mp-638
Insulator,3.27,-5.108,47.24,18.872,462.516,59.502,2.677,58.303,2.628,2.774,6.717e-05,Se8O16,mp-638005
Insulator,4.004,-7.744,104.046,60.643,765.095,52.567,2.208,48.547,2.263,2.687,5.923e-05,Si8O16,mp-638033
Metal,0.0,-7.416,89.837,40.149,696.76,56.391,2.374,50.712,2.355,2.577,5.923e-05,Si8O16,mp-638038
Metal,0.0,-6.023,62.146,26.413,277.371,121.6,2.924,114.704,2.842,2.683,5.482e-05,Mo18Se22,mp-638048
Insulator,3.564,-7.741,160.81,91.806,994.761,80.888,1.85,80.769,1.931,2.662,6.003e-05,Si12O24,mp-638049
Metal,0.0,-2.94,126.577,30.015,206.708,97.783,3.039,93.48,2.939,2.475,5.969e-05,Te6Pd26,mp-638586
Metal,0.0,-1.786,11.766,5.275,106.782,3.664,3.179,3.287,2.981,3.611,5.262e-05,Ba1,mp-639747
Metal,0.0,-1.506,12.662,5.257,123.668,3.215,3.119,2.804,2.977,3.861,6.216e-05,Sr1,mp-639774
Insulator,0.517,-4.934,147.834,96.968,521.354,62.179,2.663,60.021,2.624,3.092,6.021e-05,Fe8Si8Ge8,mp-640075
Insulator,0.53,-4.933,147.896,99.182,521.528,62.149,2.662,59.958,2.627,3.084,6.017e-05,Fe8Si8Ge8,mp-640080
Metal,0.0,-3.684,162.818,55.763,369.178,12.048,2.824,11.152,2.764,3.174,6.188e-05,Ti6Ni6,mp-640189
Metal,0.0,-5.021,72.294,39.9,383.871,159.439,2.931,148.675,2.777,2.774,5.244e-05,Ba8Si46,mp-640551
Metal,0.0,-4.483,122.761,77.461,415.146,64.873,2.848,63.025,2.768,2.797,6.235e-05,Fe8Ge16,mp-640708
Insulator,2.375,-7.719,98.781,48.368,548.293,144.814,2.447,136.685,2.44,2.739,5.577e-05,Os12C48O48,mp-640748
Insulator,4.749,-7.629,106.757,54.19,736.431,22.115,2.26,21.856,2.264,3.224,5.928e-05,Si3O6,mp-640917
Insulator,2.298,-7.482,149.753,88.791,419.228,34.408,2.806,33.734,2.753,2.827,5.169e-05,Pb2W2O8,mp-641365
Insulator,2.2,-7.544,144.86,87.917,424.343,118.158,2.754,113.437,2.756,2.683,5.163e-05,Pb8W8O32,mp-641415
Insulator,1.804,-7.508,172.957,91.661,418.829,65.574,2.79,65.008,2.735,2.69,5.168e-05,Pb4W4O16,mp-641441
Metal,0.0,-6.575,198.713,112.352,546.655,75.562,2.568,78.176,2.477,2.535,6.834e-05,Cr21Mo2C6,mp-641573
Metal,0.0,-6.778,198.104,120.58,487.861,76.911,2.635,79.549,2.602,2.527,5.921e-05,Cr21W2C6,mp-641575
Insulator,3.603,-7.031,102.403,64.231,608.725,171.596,2.434,155.044,2.417,2.608,6.026e-05,Ca54Si18O90,mp-641754
Insulator,4.071,-6.667,146.253,69.237,603.538,99.38,2.591,97.745,2.527,2.696,5.984e-05,Zn8Si8O24,mp-641917
Insulator,4.873,-7.205,156.692,93.604,858.399,89.889,2.104,88.482,2.073,2.591,6.073e-05,Mg8Si8O24,mp-642216
Insulator,4.721,-7.285,131.167,74.874,792.071,144.075,2.195,135.15,2.244,2.691,5.987e-05,Mg16Si16O48,mp-642228
Metal,0.0,-4.516,89.602,39.109,245.724,51.318,2.999,52.069,2.892,2.969,5.383e-05,Ba1Ge12Pt4,mp-642304
Insulator,1.825,-6.85,67.711,37.118,559.789,15.144,2.522,14.6,2.417,2.898,7.301e-05,Ca2C4,mp-642822
Metal,0.0,-2.584,47.285,31.28,382.581,21.031,2.901,20.253,2.756,3.103,6.224e-05,Mg6Ge2,mp-642855
Metal,0.0,-2.257,42.127,21.392,303.297,21.783,3.04,22.257,2.866,3.129,6.221e-05,Mg18Sn6,mp-643067
Insulator,2.847,-7.516,71.503,41.564,685.073,80.279,2.326,79.492,2.25,2.909,6.476e-05,Fe4C18O18,mp-643081
Insulator,3.656,-7.614,146.913,85.928,723.519,39.791,2.277,39.362,2.29,2.915,6.029e-05,Ca2Ti2Si2O10,mp-6440
Insulator,2.598,-6.906,144.078,76.561,565.193,41.918,2.626,41.299,2.55,2.853,6.014e-05,Ca2Si2Sn2O10,mp-644103
Insulator,3.006,-7.536,133.783,84.138,596.516,41.404,2.566,41.064,2.51,2.787,6.028e-05,Ca2Zr2Ge2O10,mp-644295
Insulator,0.935,-6.375,110.259,64.221,441.218,77.868,2.766,79.295,2.721,2.625,5.184e-05,Ba6Ca2Ru4O18,mp-6443
Insulator,6.527,-7.637,15.906,7.459,744.528,13.593,2.327,13.344,2.304,3.636,7.452e-05,C2O4,mp-644607
Insulator,4.829,-7.159,146.36,86.327,840.287,96.246,2.129,91.429,2.127,2.64,6.057e-05,Mg8Si8O24,mp-644879
Insulator,5.552,-7.826,45.142,24.28,656.864,152.344,2.329,145.615,2.349,2.625,5.918e-05,Si48O96,mp-644923
Insulator,3.66,-5.91,73.146,39.173,528.537,58.768,2.632,55.041,2.588,2.6,5.923e-05,Sn4S4O16,mp-645709
Insulator,3.488,-5.903,47.912,23.834,484.642,59.5,2.662,55.423,2.624,2.624,5.923e-05,Sn4S4O16,mp-645740
Insulator,3.667,-5.913,74.09,38.824,528.48,59.537,2.635,55.449,2.59,2.642,5.923e-05,Sn4S4O16,mp-645774
Insulator,4.75,-7.186,105.933,58.197,809.556,25.879,2.247,24.862,2.224,3.0,6.058e-05,Ca1Mg1C2O6,mp-6459
Metal,0.0,-5.91,133.83,61.502,267.216,26.759,2.937,26.374,2.872,3.006,5.366e-05,Hf4Ni4Sn2,mp-646507
Insulator,5.332,-7.93,42.561,23.72,673.122,144.413,2.339,133.422,2.352,2.682,5.918e-05,Si32O64,mp-646895
Insulator,2.385,-7.712,97.241,49.67,520.275,153.858,2.499,144.65,2.453,2.624,5.57e-05,Os20C68O64,mp-647725
Insulator,3.583,-7.771,30.002,20.134,652.452,108.377,2.322,103.574,2.283,2.307,6.729e-05,Cr4C24O24,mp-647812
Insulator,2.699,-7.237,46.319,29.105,670.92,139.857,2.331,131.74,2.293,2.763,6.486e-05,Fe8C32S4O40,mp-647840
Insulator,2.382,-7.737,98.363,50.257,540.527,154.467,2.485,145.185,2.45,2.611,5.57e-05,Os24C76O80,mp-648157
Insulator,2.535,-7.538,79.262,48.198,508.586,150.816,2.505,142.78,2.474,2.6,5.582e-05,Os16C52S8O52,mp-648263
Insulator,2.432,-7.633,77.954,47.507,500.996,153.572,2.518,145.289,2.513,2.528,5.135e-05,Os24C68S8O68,mp-648264
Insulator,2.367,-7.55,84.151,52.077,510.102,153.36,2.516,145.213,2.504,2.498,5.156e-05,Os24C64S8O64,mp-648289
Insulator,2.535,-7.408,66.267,32.435,645.986,148.111,2.361,139.937,2.315,2.792,6.548e-05,Fe12C40S4O40,mp-648633
Metal,0.0,-4.293,214.141,78.268,281.178,11.694,2.947,11.449,2.883,3.044,4.865e-05,Fe1Pt3,mp-649
Insulator,4.35,-7.133,123.007,69.676,676.371,63.63,2.39,61.52,2.376,2.898,6.014e-05,Ca4Mg4Si4O16,mp-6493
Insulator,4.369,-7.359,47.674,28.092,573.003,135.532,2.48,127.755,2.468,2.83,6.011e-05,Ca12Si12O36,mp-649676
Insulator,2.418,-7.255,74.696,44.002,483.877,103.633,2.612,100.764,2.595,2.642,5.186e-05,Os6C18Se4O18,mp-649754
Insulator,2.702,-7.407,72.033,31.862,640.098,152.828,2.37,142.897,2.324,2.636,6.466e-05,Fe16Ge4C64O64,mp-649805
Insulator,2.498,-7.636,84.745,51.474,513.045,150.488,2.498,142.904,2.453,2.616,5.581e-05,Os16C52S4O52,mp-649945
Insulator,2.517,-7.504,60.779,41.771,580.871,137.739,2.386,130.309,2.408,2.787,5.639e-05,Fe6W2C28S4O28,mp-650029
Insulator,4.512,-7.145,121.251,51.532,572.157,27.029,2.515,26.306,2.495,3.026,5.178e-05,Ba1Mg1C2O6,mp-6504
Insulator,2.176,-7.085,65.415,35.724,574.732,152.889,2.386,143.604,2.358,2.68,6.537e-05,Ru20C56S8O56,mp-650978
Insulator,2.2,-7.24,67.662,35.942,575.908,154.649,2.392,144.928,2.368,2.608,6.537e-05,Ru24C68S8O68,mp-650984
Insulator,2.195,-7.233,68.219,36.087,571.327,156.941,2.391,145.798,2.362,2.595,6.538e-05,Ru28C80S8O80,mp-650996
Insulator,2.427,-7.291,77.715,45.431,479.371,150.675,2.573,144.419,2.592,2.47,5.356e-05,Os16C48Se8O48,mp-651026
Insulator,2.669,-7.499,56.65,40.222,479.57,152.449,2.554,144.663,2.524,2.804,5.567e-05,Te8W12C60O60,mp-651051
Insulator,2.376,-6.979,64.877,35.061,450.371,150.363,2.588,144.316,2.592,2.495,6.554e-05,Te8Ru16C44O44,mp-651231
Insulator,5.104,-9.155,53.485,32.156,687.817,139.78,2.255,130.615,2.292,2.653,5.918e-05,Si28O56,mp-651707
Insulator,2.394,-7.049,64.61,37.128,478.25,150.196,2.595,144.02,2.541,2.636,6.554e-05,Fe8Te8Ru8C44O44,mp-651724
Insulator,0.913,-6.46,129.286,76.784,467.722,73.493,2.739,75.217,2.687,2.628,5.185e-05,Ba6Mg2Ru4O18,mp-6520
Insulator,2.545,-7.228,52.158,28.075,556.837,153.813,2.501,145.14,2.428,2.618,5.625e-05,Fe16Pb4C64O64,mp-652092
Insulator,2.757,-7.234,57.502,34.251,627.593,98.824,2.396,97.985,2.354,3.02,6.546e-05,Fe6C18S4O18,mp-652326
Insulator,2.477,-6.919,63.23,34.504,507.637,104.257,2.603,100.105,2.52,2.921,6.528e-05,Fe6Te4C18O18,mp-652337
Insulator,2.09,-6.326,58.197,23.06,241.635,156.12,2.812,148.777,2.845,2.559,5.171e-05,Mo8Pb40O64,mp-652366
Insulator,4.602,-7.163,115.53,70.585,868.007,47.43,2.089,45.043,2.062,2.77,6.066e-05,Ca1Mg3C4O12,mp-6524
Insulator,2.126,-7.42,78.599,38.796,626.915,147.932,2.312,140.356,2.322,2.652,6.483e-05,Ru12C48O48,mp-652407
Insulator,2.417,-7.404,79.283,39.962,602.216,132.764,2.359,125.25,2.342,2.685,6.546e-05,Ru8C28O26,mp-653243
Insulator,2.634,-7.22,69.493,31.78,603.488,149.857,2.426,141.22,2.398,2.783,6.54e-05,Fe12Sn4C46O46,mp-653267
Insulator,2.771,-7.592,69.077,30.653,643.05,152.695,2.35,142.301,2.308,2.633,6.466e-05,Fe16Si4C64O64,mp-653596
Insulator,2.311,-7.514,89.367,55.01,523.008,151.958,2.499,144.783,2.496,2.538,5.156e-05,Os24C64S8O64,mp-653602
Insulator,5.461,-7.875,41.212,24.25,664.285,167.509,2.329,151.425,2.363,2.603,5.909e-05,Si56O112,mp-653763
Insulator,2.791,-7.359,72.606,30.869,642.846,150.14,2.364,140.582,2.346,2.67,6.478e-05,Fe12Ge4C46O46,mp-653817
Insulator,2.818,-7.175,52.652,33.68,637.385,101.524,2.393,98.988,2.348,2.886,6.546e-05,Fe6C18S4O20,mp-654299
Insulator,2.385,-7.272,76.813,38.733,610.168,44.168,2.376,39.4,2.324,2.782,6.5e-05,Ru2C8O8,mp-655353
Insulator,4.522,-7.135,117.428,68.493,562.187,64.505,2.59,61.223,2.531,2.713,6.021e-05,Sr4Mg2Si4O14,mp-6564
Insulator,4.661,-7.191,136.102,77.726,813.951,142.94,2.148,134.69,2.2,2.676,6.057e-05,Mg16Si16O48,mp-657338
Insulator,3.506,-8.723,433.151,516.828,2085.548,1.13,0.55,1.113,0.543,4.138,8.586e-05,C2,mp-66
Insulator,4.301,-6.996,94.493,64.604,655.645,144.534,2.394,133.87,2.402,2.811,6.028e-05,Ca20Si8S4O48,mp-6607
Metal,0.0,-3.172,115.726,40.792,281.23,12.458,2.995,12.326,2.868,2.721,6.078e-05,Ni2Se2,mp-662
Insulator,3.107,-5.423,64.452,28.525,399.383,87.638,2.86,84.507,2.784,2.5,5.157e-05,Pb4Se8O20,mp-662535
Insulator,5.872,-8.138,47.285,27.161,680.704,139.939,2.312,130.712,2.322,2.572,5.918e-05,Si28O56,mp-662706
Insulator,2.627,-7.57,80.015,48.973,514.431,131.377,2.508,127.533,2.497,2.627,5.142e-05,Os8C24S4O24,mp-662792
Insulator,2.621,-7.573,80.119,49.781,510.125,133.547,2.506,129.473,2.464,2.768,5.587e-05,Os8C26S4O24,mp-662796
Insulator,2.502,-7.627,85.886,51.537,508.235,143.643,2.506,134.762,2.474,2.657,5.58e-05,Os12C38S2O38,mp-662802
Insulator,0.923,-6.35,101.048,49.35,386.24,79.474,2.829,79.453,2.769,2.647,5.182e-05,Ba6Sr2Ru4O18,mp-6641
Insulator,0.528,-3.929,41.362,17.851,193.482,9.495,3.035,8.676,2.912,2.921,5.481e-05,Sn1Se2,mp-665
Insulator,3.709,-7.739,131.065,72.417,584.734,63.189,2.551,62.838,2.483,2.94,5.179e-05,Ba2Ti2Si6O18,mp-6661
Insulator,1.026,-8.931,114.06,77.543,1236.433,110.985,1.462,109.767,1.431,2.305,8.279e-05,C60,mp-667273
Insulator,5.685,-7.72,43.659,22.967,651.779,145.446,2.399,134.099,2.377,2.567,5.918e-05,Si32O64,mp-667368
Insulator,3.191,-8.728,145.443,90.876,611.906,173.11,2.403,156.089,2.423,2.537,6.009e-05,Ca16Zr40Ti16O128,mp-667369
Insulator,5.081,-8.127,51.134,29.452,682.726,167.582,2.252,151.455,2.302,2.597,5.909e-05,Si56O112,mp-667371
Insulator,5.066,-8.137,46.599,26.798,679.931,167.582,2.247,151.455,2.302,2.618,5.909e-05,Si56O112,mp-667373
Insulator,5.049,-8.182,47.684,27.847,687.329,166.685,2.247,151.441,2.3,2.707,5.909e-05,Si56O112,mp-667376
Insulator,5.05,-8.182,47.714,27.887,688.422,166.685,2.247,151.441,2.3,2.704,5.909e-05,Si56O112,mp-667377
Insulator,5.903,-8.251,42.127,25.2,676.249,139.829,2.247,130.693,2.303,2.601,5.918e-05,Si28O56,mp-667383
Insulator,4.435,-6.861,141.395,70.857,651.87,51.602,2.495,48.189,2.441,2.847,6.015e-05,Ca2Zn2Si4O12,mp-6693
Metal,0.0,-3.54,18.523,12.103,172.875,104.083,3.083,95.808,2.955,2.678,5.184e-05,Ba20Si12,mp-669320
Insulator,4.684,-8.068,91.735,48.012,462.897,140.487,2.672,132.978,2.617,2.744,5.173e-05,Ba10Si16O42,mp-669333
Metal,0.0,-7.104,263.273,108.783,492.613,74.965,2.656,74.921,2.609,2.708,5.985e-05,Fe8Mo16C4,mp-669355
Insulator,4.787,-7.784,100.814,55.759,733.027,56.032,2.248,50.674,2.295,2.68,5.923e-05,Si8O16,mp-669426
Metal,0.0,-2.792,128.625,46.782,309.329,61.0,2.956,59.469,2.858,2.674,6.199e-05,Ni12Sn8,mp-669720
Metal,0.0,-3.464,32.047,13.363,127.939,33.425,3.121,31.381,2.976,2.733,5.258e-05,Sr4Pb6,mp-669913
Metal,0.0,-6.967,132.32,77.173,451.221,57.179,2.651,55.674,2.694,2.621,5.196e-05,Ba4Zr1Ru3O12,mp-6716
Metal,0.0,-0.704,57.982,41.28,294.852,87.25,3.121,80.142,2.888,2.766,5.334e-05,Ba2Zn26,mp-672225
Metal,0.0,-0.624,58.005,36.862,301.877,87.692,3.085,80.812,2.87,2.885,6.196e-05,Ca2Zn26,mp-672227
Metal,0.0,-3.389,56.832,25.539,180.878,29.697,3.082,27.727,2.946,2.965,5.259e-05,Ca3Pd3Pb3,mp-672254
Metal,0.0,-4.469,165.524,72.539,371.477,80.959,2.831,80.27,2.772,2.823,6.202e-05,Zr6Ni16Ge7,mp-672651
Metal,0.0,-3.806,58.685,25.446,214.951,6.05,3.032,5.861,2.918,3.087,6.068e-05,Ge1Te1,mp-672698
Metal,0.0,-0.589,59.651,37.564,294.526,87.868,3.112,80.833,2.888,2.91,6.186e-05,Sr2Zn26,mp-672707
Insulator,2.603,-5.676,136.821,68.624,396.687,58.723,2.846,56.602,2.745,2.491,5.212e-05,Sr6Zn2Pt2O12,mp-6730
Metal,0.0,-9.801,206.399,83.006,306.858,17.297,2.877,17.18,2.856,2.719,5.368e-05,Zr2W4,mp-675
Insulator,4.771,-7.329,87.494,63.166,695.257,142.335,2.291,133.09,2.312,2.718,6.007e-05,Ca20Si8C8O52,mp-6753
Insulator,4.796,-7.286,133.726,75.227,773.213,50.772,2.299,46.77,2.285,2.834,6.016e-05,Ca2Mg2Si4O12,mp-6766
Insulator,4.361,-7.251,98.588,66.149,671.369,144.617,2.315,133.4,2.343,2.729,6.024e-05,Ca20Si8C4O44,mp-6796
Insulator,2.497,-7.714,94.731,47.592,540.912,138.98,2.47,131.2,2.455,2.777,5.577e-05,Os8C32O32,mp-679947
Insulator,2.472,-7.533,75.156,45.722,487.539,153.952,2.549,145.374,2.515,2.459,5.156e-05,Os24C64S16O64,mp-679948
Metal,0.0,-5.683,106.151,58.956,388.991,121.063,2.735,119.57,2.744,2.696,6.013e-05,Ti32Se12,mp-679962
Insulator,2.072,-5.657,61.618,30.691,255.822,172.365,2.919,156.51,2.834,2.22,5.167e-05,Ge18Pb66O102,mp-680143
Insulator,4.924,-7.77,74.65,35.452,681.488,133.869,2.306,125.208,2.316,2.674,5.918e-05,Si22O44,mp-680204
Insulator,5.254,-7.555,33.619,14.061,599.901,152.908,2.405,145.675,2.45,2.537,5.918e-05,Si48O96,mp-680222
Insulator,2.357,-7.706,91.947,51.745,539.019,146.827,2.441,137.718,2.443,2.788,5.58e-05,Os15C48O48,mp-680248
Insulator,2.475,-7.698,104.053,51.839,542.57,141.958,2.47,134.314,2.452,2.819,5.577e-05,Os10C38O38,mp-680286
Metal,0.0,-2.978,21.565,11.374,204.911,171.794,3.055,158.467,2.948,2.785,6.233e-05,Ca62Sn40,mp-680302
Insulator,1.137,-8.956,147.155,133.934,1444.512,110.947,1.214,109.737,1.208,2.319,8.347e-05,C60,mp-680372
Metal,0.0,-5.248,109.424,61.349,387.34,102.925,2.823,97.995,2.777,2.817,6.012e-05,Ti24Se12,mp-680576
Metal,0.0,-3.024,89.946,39.212,258.901,84.368,3.006,84.537,2.894,2.545,6.16e-05,Ni16Sn16,mp-680646
Metal,0.0,-4.649,156.585,48.142,262.278,91.4,2.947,91.121,2.907,2.736,6.198e-05,Zr28Ni40,mp-680655
Metal,0.0,-0.789,50.918,29.981,289.075,158.286,3.145,145.491,2.896,2.945,6.188e-05,Mg20Zn35,mp-680671
