,aflow_bg,aflow_bg_fit,aflow_sg_orig,aflow_sg_relax,aflow_icsd
4325,2.3059,4.02135,198.0,198.0,89608.0
4326,,,,,409597.0
4327,2.6659,4.50663,15.0,15.0,10351.0
4328,,,,,157111.0
4329,,,,,171343.0
4330,,,,,
4331,,,,,22225.0
4332,,,,,
4333,,,,,87995.0
4334,0.7822,1.9674099999999999,62.0,62.0,90334.0
4335,0.7783,1.96215,62.0,62.0,90337.0
4336,,,,,59858.0
4337,,,,,30348.0
4338,,,,,2040.0
4339,,,,,80542.0
4340,,,,,170334.0
4341,1.3203,2.69276,144.0,152.0,10006.0
4342,,,,,95227.0
4343,,,,,
4344,,,,,71589.0
4345,3.6942,5.89278,60.0,60.0,85008.0
4346,,,,,
4347,,,,,23198.0
4348,,,,,91328.0
4349,,,,,78485.0
4350,,,,,40453.0
4351,,,,,411170.0
4352,,,,,
4353,,,,,201771.0
4354,,,,,
4355,,,,,27330.0
4356,,,,,202917.0
4357,,,,,83598.0
4358,,,,,
4359,,,,,
4360,1.5154,2.9557599999999997,62.0,62.0,409563.0
4361,,,,,68615.0
4362,,,,,95093.0
4363,,,,,
4364,2.7708,4.64804,62.0,62.0,
4365,,,,,
4366,,,,,170597.0
4367,,,,,
4368,,,,,
4369,,,,,38324.0
4370,1.8659999999999999,3.4283699999999997,19.0,19.0,402075.0
4371,,,,,81538.0
4372,,,,,74020.0
4373,1.3515,2.73482,62.0,62.0,32647.0
4374,,,,,73318.0
4375,,,,,
4376,,,,,87836.0
4377,,,,,
4378,0.1743,1.14796,204.0,204.0,
4379,,,,,
4380,,,,,75526.0
4381,,,,,412877.0
4382,,,,,281289.0
4383,,,,,65076.0
4384,,,,,30341.0
4385,,,,,67648.0
4386,,,,,86184.0
4387,,,,,
4388,4.292,6.69862,148.0,148.0,94489.0
4389,,,,,28277.0
4390,,,,,20934.0
4391,,,,,172210.0
4392,,,,,
4393,,,,,
4394,,,,,380110.0
4395,,,,,24477.0
4396,,,,,78174.0
4397,,,,,69721.0
4398,,,,,
4399,,,,,
4400,,,,,280155.0
4401,,,,,84819.0
4402,,,,,
4403,,,,,68455.0
4404,,,,,57089.0
4405,,,,,81655.0
4406,,,,,166532.0
4407,,,,,87464.0
4408,,,,,
4409,,,,,
4410,,,,,250059.0
4411,,,,,
4412,,,,,281505.0
4413,,,,,20187.0
4414,,,,,
4415,0.5834,1.6994200000000002,14.0,14.0,
4416,,,,,152551.0
4417,,,,,61044.0
4418,,,,,
4419,,,,,72385.0
4420,,,,,
4421,,,,,261431.0
4422,,,,,59242.0
4423,,,,,
4424,,,,,65125.0
4425,,,,,59355.0
4426,,,,,
4427,,,,,64680.0
4428,,,,,414637.0
4429,,,,,
4430,,,,,250106.0
4431,0.7932,1.98223,9.0,9.0,87087.0
4432,,,,,416217.0
4433,,,,,300161.0
4434,,,,,74811.0
4435,,,,,408853.0
4436,,,,,16238.0
4437,,,,,78907.0
4438,,,,,74963.0
4439,,,,,
4440,,,,,418979.0
4441,,,,,89624.0
4442,,,,,90338.0
4443,,,,,80357.0
4444,,,,,409567.0
4445,,,,,66825.0
4446,,,,,
4447,,,,,
4448,,,,,
4449,,,,,24426.0
4450,,,,,300172.0
4451,,,,,410905.0
4452,,,,,92708.0
4453,,,,,73551.0
4454,,,,,24091.0
4455,,,,,95228.0
4456,,,,,
4457,,,,,171221.0
4458,1.8757,3.44144,186.0,186.0,65448.0
4459,,,,,82752.0
4460,1.6821,3.18047,186.0,186.0,
4461,,,,,
4462,,,,,417892.0
4463,,,,,73837.0
4464,,,,,10316.0
4465,,,,,66873.0
4466,,,,,
4467,,,,,78661.0
4468,,,,,408029.0
4469,,,,,
4470,,,,,30675.0
4471,,,,,
4472,,,,,86547.0
4473,,,,,89327.0
4474,,,,,163230.0
4475,0.3883,1.4364299999999999,19.0,19.0,
4476,,,,,
4477,,,,,
4478,1.5197,2.96156,52.0,52.0,82736.0
4479,,,,,
4480,,,,,36363.0
4481,,,,,89507.0
4482,0.3047,1.32374,15.0,15.0,68107.0
4483,,,,,152548.0
4484,,,,,404080.0
4485,,,,,32641.0
4486,,,,,202571.0
4487,2.1372,3.79395,62.0,62.0,66654.0
4488,,,,,
4489,,,,,281502.0
4490,,,,,32677.0
4491,,,,,411665.0
4492,,,,,
4493,,,,,413183.0
4494,,,,,
4495,,,,,
4496,,,,,6322.0
4497,,,,,260423.0
4498,,,,,9985.0
4499,,,,,35089.0
4500,,,,,95964.0
4501,1.2679,2.62213,62.0,62.0,
4502,3.3160000000000003,5.382969999999999,206.0,206.0,412667.0
4503,,,,,79808.0
4504,,,,,73118.0
4505,,,,,
4506,,,,,411603.0
4507,,,,,411171.0
4508,,,,,
4509,,,,,41182.0
4510,,,,,
4511,,,,,
4512,,,,,380109.0
4513,,,,,404225.0
4514,,,,,85042.0
4515,,,,,2355.0
4516,,,,,
4517,,,,,300168.0
4518,2.5002,4.28327,62.0,62.0,73326.0
4519,,,,,
4520,,,,,
4521,0.8797,2.09884,155.0,155.0,400668.0
4522,,,,,
4523,0.21600000000000003,1.20417,63.0,63.0,
4524,,,,,
4525,,,,,
4526,,,,,
4527,,,,,156706.0
4528,,,,,
4529,,,,,61400.0
4530,,,,,65292.0
4531,,,,,
4532,2.8003,4.6878,15.0,15.0,38256.0
4533,,,,,67145.0
4534,,,,,
4535,,,,,90451.0
4536,,,,,
4537,,,,,
4538,,,,,32728.0
4539,,,,,380111.0
4540,,,,,40560.0
4541,,,,,16264.0
4542,,,,,418210.0
4543,,,,,15501.0
4544,,,,,81938.0
4545,,,,,63593.0
4546,,,,,
4547,,,,,71778.0
4548,,,,,
4549,,,,,66025.0
4550,,,,,
4551,,,,,23199.0
4552,,,,,42700.0
4553,0.1817,1.15793,31.0,31.0,
4554,,,,,
4555,,,,,
4556,1.6476,3.1339599999999996,186.0,186.0,65450.0
4557,,,,,411664.0
4558,,,,,280885.0
4559,,,,,
4560,,,,,
4561,,,,,68227.0
4562,,,,,
4563,,,,,
4564,,,,,
4565,,,,,
4566,,,,,
4567,,,,,246048.0
4568,,,,,10385.0
4569,,,,,16455.0
4570,,,,,
4571,,,,,74961.0
4572,,,,,18022.0
4573,,,,,36041.0
4574,,,,,63049.0
4575,,,,,16188.0
4576,,,,,83871.0
4577,,,,,66699.0
4578,,,,,84353.0
4579,,,,,
4580,,,,,
4581,,,,,81658.0
4582,2.1538,3.8163199999999997,142.0,142.0,
4583,,,,,74943.0
4584,,,,,
4585,,,,,91330.0
4586,,,,,
4587,,,,,85496.0
4588,,,,,
4589,,,,,
4590,,,,,
4591,,,,,
4592,,,,,81656.0
4593,,,,,
4594,,,,,78896.0
4595,,,,,
4596,2.9252,4.85617,62.0,62.0,62560.0
4597,,,,,200795.0
4598,,,,,66147.0
4599,,,,,401327.0
4600,,,,,73581.0
4601,,,,,74812.0
4602,,,,,
4603,,,,,410906.0
4604,,,,,87463.0
4605,,,,,88955.0
4606,,,,,
4607,,,,,69387.0
4608,1.3181,2.6898,55.0,55.0,18308.0
4609,,,,,
4610,,,,,82490.0
4611,0.7495,1.92333,19.0,19.0,72380.0
4612,,,,,410907.0
4613,,,,,1177.0
4614,,,,,280054.0
4615,,,,,300263.0
4616,,,,,
4617,1.8503,3.4072,29.0,29.0,170333.0
4618,,,,,
4619,,,,,
4620,,,,,62642.0
4621,,,,,281260.0
4622,,,,,
4623,,,,,
4624,,,,,95979.0
4625,,,,,938.0
4626,,,,,80294.0
4627,,,,,
4628,,,,,
4629,,,,,492.0
4630,,,,,414545.0
4631,,,,,73960.0
4632,,,,,416325.0
4633,,,,,241230.0
4634,,,,,410672.0
4635,,,,,61037.0
4636,,,,,
4637,,,,,85457.0
4638,,,,,
4639,,,,,25576.0
4640,,,,,10005.0
4641,,,,,26647.0
4642,,,,,
4643,,,,,
4644,,,,,66073.0
4645,,,,,
4646,,,,,
4647,,,,,42463.0
4648,,,,,
4649,,,,,91095.0
4650,,,,,14.0
4651,,,,,90926.0
4652,,,,,
4653,,,,,155155.0
4654,,,,,20296.0
4655,,,,,72361.0
4656,,,,,96086.0
4657,,,,,109352.0
4658,2.0473,3.67276,63.0,63.0,18116.0
4659,,,,,
4660,,,,,
4661,0.1396,1.1011799999999998,63.0,63.0,
4662,,,,,15988.0
4663,,,,,250339.0
4664,,,,,9397.0
4665,,,,,14113.0
4666,,,,,24191.0
4667,,,,,
4668,,,,,78659.0
4669,,,,,
4670,,,,,65469.0
4671,,,,,16691.0
4672,,,,,24497.0
4673,,,,,15305.0
4674,,,,,97452.0
4675,,,,,26984.0
4676,,,,,62426.0
4677,,,,,245684.0
4678,0.0,0.0,227.0,227.0,
4679,1.4453,2.8612599999999997,141.0,141.0,31094.0
4680,,,,,100782.0
4681,,,,,10473.0
4682,0.0,0.0,71.0,71.0,62627.0
4683,,,,,246113.0
4684,2.3481,4.07824,36.0,36.0,14159.0
4685,,,,,2136.0
4686,3.2787,5.33269,59.0,59.0,15105.0
4687,,,,,245470.0
4688,,,,,73102.0
4689,,,,,
4690,,,,,
4691,,,,,36207.0
4692,,,,,202852.0
4693,,,,,
4694,,,,,159511.0
4695,,,,,26181.0
4696,,,,,18118.0
4697,,,,,
4698,,,,,9396.0
4699,,,,,31236.0
4700,,,,,
4701,,,,,
4702,0.0,0.0,167.0,167.0,153193.0
4703,,,,,97758.0
4704,,,,,90453.0
4705,,,,,245054.0
4706,,,,,90184.0
4707,,,,,75639.0
4708,,,,,
4709,,,,,75035.0
4710,,,,,2133.0
4711,,,,,153544.0
4712,,,,,15610.0
4713,,,,,28556.0
4714,,,,,1486.0
4715,,,,,41003.0
4716,,,,,
4717,,,,,30433.0
4718,,,,,
4719,,,,,26989.0
4720,,,,,165903.0
4721,,,,,28602.0
4722,,,,,56516.0
4723,,,,,60621.0
4724,,,,,23700.0
4725,,,,,36521.0
4726,,,,,28019.0
4727,,,,,
4728,,,,,81577.0
4729,1.069,2.3540099999999997,166.0,166.0,66822.0
4730,,,,,41061.0
4731,,,,,
4732,1.2231,2.5617400000000004,57.0,57.0,34117.0
4733,,,,,152575.0
4734,,,,,
4735,,,,,161850.0
4736,,,,,44523.0
4737,,,,,201934.0
4738,,,,,
4739,1.3372,2.71555,14.0,14.0,
4740,,,,,
4741,,,,,
4742,,,,,59359.0
4743,,,,,
4744,,,,,26978.0
4745,,,,,24905.0
4746,,,,,2556.0
4747,,,,,9725.0
4748,,,,,250409.0
4749,,,,,
4750,,,,,16957.0
4751,,,,,170771.0
4752,,,,,20470.0
4753,,,,,9676.0
4754,,,,,75180.0
4755,,,,,69118.0
4756,,,,,
4757,,,,,155480.0
4758,,,,,62676.0
4759,,,,,14192.0
4760,,,,,417469.0
4761,,,,,10226.0
4762,,,,,418461.0
4763,1.7380000000000002,3.25582,12.0,12.0,24847.0
4764,,,,,82212.0
4765,,,,,
4766,,,,,14165.0
4767,,,,,40469.0
4768,,,,,160727.0
4769,,,,,414429.0
4770,,,,,15395.0
4771,,,,,71839.0
4772,,,,,62159.0
4773,,,,,
4774,,,,,
4775,,,,,173002.0
4776,,,,,80551.0
4777,4.2027,6.578239999999999,12.0,12.0,16154.0
4778,,,,,87422.0
4779,,,,,1118.0
4780,,,,,22348.0
4781,,,,,96428.0
4782,1.0411,2.3164,12.0,12.0,16956.0
4783,,,,,
4784,,,,,62688.0
4785,,,,,26376.0
4786,,,,,23481.0
4787,,,,,200520.0
4788,,,,,1045.0
4789,,,,,88639.0
4790,,,,,200773.0
4791,,,,,83507.0
4792,,,,,1473.0
4793,,,,,421983.0
4794,,,,,30854.0
4795,,,,,155273.0
4796,,,,,10156.0
4797,,,,,
4798,1.9613,3.55683,63.0,63.0,15760.0
4799,,,,,
4800,,,,,
4801,,,,,97766.0
4802,,,,,75418.0
4803,,,,,16270.0
4804,,,,,
4805,,,,,109310.0
4806,,,,,15671.0
4807,,,,,85141.0
4808,,,,,
4809,,,,,
4810,,,,,2786.0
4811,,,,,161649.0
4812,,,,,35337.0
4813,,,,,
4814,,,,,
4815,,,,,
4816,,,,,
4817,,,,,
4818,,,,,65703.0
4819,,,,,183771.0
4820,,,,,68522.0
4821,2.4527,4.21924,15.0,12.0,202639.0
4822,,,,,400.0
4823,,,,,391013.0
4824,,,,,20898.0
4825,,,,,407802.0
4826,,,,,15600.0
4827,2.2268,3.9147300000000005,62.0,62.0,16819.0
4828,,,,,20688.0
4829,,,,,25834.0
4830,,,,,40301.0
4831,,,,,157935.0
4832,,,,,
4833,,,,,92037.0
4834,,,,,9864.0
4835,,,,,166122.0
4836,,,,,
4837,,,,,
4838,,,,,245683.0
4839,,,,,85712.0
4840,,,,,38209.0
4841,,,,,81060.0
4842,,,,,59585.0
4843,,,,,26987.0
4844,,,,,10018.0
4845,,,,,1410.0
4846,,,,,412978.0
4847,,,,,85558.0
4848,,,,,
4849,,,,,79812.0
4850,,,,,1488.0
4851,,,,,14332.0
4852,,,,,21085.0
4853,,,,,
4854,,,,,65928.0
4855,2.3861,4.12946,88.0,88.0,30371.0
4856,0.3854,1.43252,36.0,36.0,
4857,,,,,
4858,,,,,
4859,2.0568,3.68557,62.0,62.0,22244.0
4860,3.6112,5.7809,12.0,12.0,20418.0
4861,,,,,23702.0
4862,,,,,159460.0
4863,0.3741,1.41729,142.0,142.0,
4864,,,,,
4865,,,,,95740.0
4866,0.0,0.0,185.0,185.0,
4867,,,,,
4868,,,,,
4869,,,,,28933.0
4870,,,,,28487.0
4871,,,,,
4872,,,,,92038.0
4873,,,,,
4874,,,,,78081.0
4875,,,,,
4876,,,,,74581.0
4877,,,,,246516.0
4878,,,,,
4879,,,,,26985.0
4880,,,,,62132.0
4881,,,,,246115.0
4882,,,,,61050.0
4883,2.8171,4.71045,12.0,12.0,15615.0
4884,,,,,44407.0
4885,,,,,20556.0
4886,,,,,
4887,,,,,189.0
4888,1.6271,3.10633,152.0,152.0,
4889,,,,,245538.0
4890,,,,,26939.0
4891,,,,,163980.0
4892,,,,,15851.0
4893,,,,,
4894,,,,,40708.0
4895,,,,,34474.0
4896,,,,,171985.0
4897,1.9916,3.5976800000000004,71.0,71.0,62425.0
4898,,,,,240965.0
4899,,,,,
4900,,,,,98673.0
4901,,,,,74602.0
4902,,,,,
4903,,,,,412741.0
4904,,,,,411744.0
4905,,,,,92955.0
4906,,,,,23507.0
4907,,,,,160109.0
4908,,,,,380254.0
4909,2.7062,4.56096,2.0,2.0,40270.0
4910,,,,,18117.0
4911,,,,,88369.0
4912,,,,,40218.0
4913,,,,,73101.0
4914,,,,,26979.0
4915,,,,,
4916,,,,,43458.0
4917,,,,,20098.0
4918,,,,,94318.0
4919,,,,,280911.0
4920,,,,,15604.0
4921,,,,,411743.0
4922,,,,,35730.0
4923,,,,,160561.0
4924,,,,,71540.0
4925,1.4432,2.85843,194.0,194.0,175.0
4926,,,,,108935.0
4927,,,,,35367.0
4928,,,,,
4929,,,,,300230.0
4930,,,,,28481.0
4931,,,,,23809.0
4932,,,,,61067.0
4933,,,,,26609.0
4934,,,,,56518.0
4935,1.6964,3.19975,36.0,36.0,171001.0
4936,1.2597,2.61108,14.0,14.0,2224.0
4937,,,,,74952.0
4938,,,,,98732.0
4939,,,,,411083.0
4940,,,,,23701.0
4941,,,,,73067.0
4942,,,,,
4943,,,,,66277.0
4944,,,,,15611.0
4945,,,,,23975.0
4946,,,,,408193.0
4947,,,,,73936.0
4948,,,,,
4949,,,,,
4950,,,,,408562.0
4951,1.9959,3.6034699999999997,71.0,71.0,62424.0
4952,,,,,246117.0
4953,,,,,
4954,,,,,28681.0
4955,,,,,25715.0
4956,,,,,65704.0
4957,,,,,280045.0
4958,,,,,36123.0
4959,0.7217,1.88585,63.0,63.0,16354.0
4960,,,,,78658.0
4961,1.5053,2.94214,140.0,140.0,73893.0
4962,,,,,16986.0
4963,,,,,62422.0
4964,0.4321,1.49547,62.0,62.0,35218.0
4965,,,,,97202.0
4966,,,,,40393.0
4967,,,,,
4968,,,,,245469.0
4969,,,,,16175.0
4970,,,,,
4971,,,,,24904.0
4972,2.3609,4.09549,141.0,141.0,30283.0
4973,,,,,280130.0
4974,,,,,420235.0
4975,,,,,19002.0
4976,,,,,69381.0
4977,,,,,
4978,,,,,31919.0
4979,,,,,56292.0
4980,,,,,
4981,,,,,68464.0
4982,,,,,2402.0
4983,,,,,33271.0
4984,,,,,35338.0
4985,,,,,24710.0
4986,,,,,26986.0
4987,1.4566,2.8765,186.0,186.0,15761.0
4988,0.0,0.0,123.0,123.0,
4989,,,,,27947.0
4990,,,,,202974.0
4991,,,,,
4992,2.3358,4.06166,139.0,139.0,21069.0
4993,,,,,240947.0
4994,0.9107,2.14062,227.0,227.0,202517.0
4995,,,,,28483.0
4996,,,,,1044.0
4997,,,,,200789.0
4998,,,,,37428.0
4999,,,,,
5000,,,,,153430.0
5001,,,,,9984.0
5002,,,,,79278.0
5003,,,,,22312.0
5004,3.9462,6.232480000000001,88.0,88.0,
5005,,,,,18307.0
5006,,,,,202853.0
5007,0.0,0.0,164.0,12.0,37327.0
5008,,,,,82620.0
5009,,,,,9938.0
5010,,,,,28599.0
5011,,,,,163132.0
5012,,,,,69003.0
5013,,,,,33944.0
5014,,,,,80350.0
5015,,,,,88460.0
5016,,,,,
5017,,,,,160962.0
5018,,,,,64766.0
5019,,,,,
5020,,,,,
5021,,,,,
5022,3.4566,5.5725,164.0,164.0,73874.0
5023,,,,,
5024,,,,,
5025,,,,,66078.0
5026,,,,,28511.0
5027,,,,,
5028,,,,,165886.0
5029,2.733,4.59708,227.0,227.0,28891.0
5030,,,,,162208.0
5031,,,,,2876.0
5032,,,,,420410.0
5033,,,,,15609.0
5034,,,,,155217.0
5035,,,,,68795.0
5036,,,,,
5037,3.3543,5.4346,88.0,88.0,22351.0
5038,0.0,0.0,71.0,71.0,62423.0
5039,,,,,
5040,,,,,85063.0
5041,,,,,15898.0
5042,0.0,0.0,166.0,166.0,
5043,,,,,
5044,,,,,96561.0
5045,1.3064,2.67403,55.0,55.0,84355.0
5046,,,,,56293.0
5047,,,,,
5048,,,,,1975.0
5049,,,,,62513.0
5050,,,,,85554.0
5051,,,,,28018.0
5052,,,,,28932.0
5053,,,,,37157.0
5054,,,,,95967.0
5055,,,,,153864.0
5056,2.2419,3.93508,15.0,15.0,2533.0
5057,,,,,
5058,,,,,14237.0
5059,,,,,9670.0
5060,,,,,
5061,,,,,
5062,,,,,2899.0
5063,,,,,179.0
5064,,,,,
5065,,,,,
5066,,,,,4149.0
5067,,,,,16985.0
5068,1.3399,2.71919,63.0,63.0,416147.0
5069,,,,,16505.0
5070,,,,,85567.0
5071,,,,,80349.0
5072,,,,,
5073,,,,,73258.0
5074,,,,,28289.0
5075,,,,,27014.0
5076,,,,,108651.0
5077,,,,,66704.0
5078,1.2193,2.55662,87.0,87.0,
5079,,,,,
5080,1.0629,2.34579,69.0,69.0,59588.0
5081,,,,,
5082,2.7291,4.59183,167.0,167.0,25781.0
5083,,,,,9294.0
5084,,,,,165282.0
5085,,,,,93453.0
5086,2.117,3.76672,225.0,225.0,
5087,,,,,151779.0
5088,,,,,15850.0
5089,,,,,27245.0
5090,,,,,80351.0
5091,,,,,24495.0
5092,,,,,417470.0
5093,,,,,108934.0
5094,1.979,3.58069,71.0,71.0,72627.0
5095,,,,,9805.0
5096,,,,,27508.0
5097,,,,,
5098,,,,,151703.0
5099,,,,,15192.0
5100,,,,,415217.0
5101,,,,,15586.0
5102,,,,,39369.0
5103,,,,,
5104,,,,,28526.0
5105,,,,,82856.0
5106,,,,,28525.0
5107,0.38,1.42524,148.0,148.0,
5108,1.5055,2.9424099999999997,63.0,63.0,73115.0
5109,,,,,
5110,1.8981,3.4716400000000003,225.0,225.0,40584.0
5111,,,,,27961.0
5112,,,,,
5113,,,,,16906.0
5114,,,,,65963.0
5115,,,,,
5116,,,,,250340.0
5117,,,,,74554.0
5118,,,,,
5119,1.7102,3.21835,13.0,13.0,61078.0
5120,,,,,
5121,,,,,
5122,,,,,
5123,,,,,
5124,,,,,
5125,,,,,
5126,,,,,
5127,,,,,
5128,,,,,
5129,,,,,
5130,,,,,
5131,,,,,
5132,,,,,
5133,,,,,
5134,,,,,
5135,,,,,
5136,,,,,
5137,,,,,
5138,,,,,
5139,,,,,
5140,,,,,
5141,,,,,
5142,,,,,
5143,,,,,
5144,,,,,
5145,,,,,
5146,,,,,
5147,,,,,
5148,,,,,
5149,,,,,
5150,,,,,
5151,,,,,
5152,,,,,
5153,,,,,
5154,,,,,
5155,,,,,
5156,,,,,
5157,,,,,
5158,,,,,
5159,,,,,
5160,,,,,
5161,,,,,
5162,,,,,
5163,,,,,
5164,,,,,30718.0
5165,,,,,
5166,,,,,
5167,,,,,
5168,,,,,
5169,,,,,
5170,,,,,
5171,,,,,
5172,3.6216,5.794919999999999,60.0,60.0,
5173,,,,,
5174,,,,,
5175,,,,,
5176,,,,,
5177,,,,,38295.0
5178,,,,,20408.0
5179,,,,,410915.0
5180,,,,,15106.0
5181,,,,,202171.0
5182,,,,,412742.0
5183,,,,,24312.0
5184,,,,,25652.0
5185,,,,,1458.0
5186,,,,,27281.0
5187,,,,,
5188,1.3765,2.76852,58.0,58.0,15931.0
5189,,,,,
5190,,,,,
5191,1.0826,2.3723400000000003,227.0,227.0,4118.0
5192,,,,,
5193,0.1232,1.07907,225.0,225.0,106611.0
5194,,,,,28750.0
5195,,,,,153406.0
5196,,,,,73410.0
5197,,,,,21104.0
5198,,,,,22311.0
5199,0.6969,1.8524200000000002,58.0,58.0,25679.0
5200,,,,,97664.0
5201,,,,,62340.0
5202,,,,,108712.0
5203,,,,,6178.0
5204,,,,,20314.0
5205,,,,,281011.0
5206,,,,,29359.0
5207,1.1296,2.4357,15.0,15.0,402812.0
5208,,,,,15466.0
5209,,,,,39117.0
5210,0.1408,1.1028,58.0,58.0,2601.0
5211,,,,,16782.0
5212,,,,,15464.0
5213,,,,,88718.0
5214,,,,,
5215,,,,,79261.0
5216,,,,,39262.0
5217,,,,,91785.0
5218,,,,,
5219,,,,,
5220,,,,,171212.0
5221,,,,,202585.0
5222,3.0204,4.9845,225.0,225.0,109155.0
5223,,,,,
5224,,,,,
5225,,,,,
5226,,,,,81063.0
5227,,,,,90969.0
5228,,,,,152909.0
5229,0.9089,2.1382,58.0,58.0,15027.0
5230,,,,,97665.0
5231,,,,,
5232,,,,,152276.0
5233,,,,,654688.0
5234,,,,,155305.0
5235,,,,,71814.0
5236,,,,,262284.0
5237,6.6116,9.825439999999999,205.0,205.0,16428.0
5238,,,,,
5239,,,,,18102.0
5240,,,,,246514.0
5241,,,,,
5242,,,,,
5243,,,,,87825.0
5244,,,,,74859.0
5245,,,,,
5246,,,,,
5247,,,,,27113.0
5248,,,,,27197.0
5249,,,,,91269.0
5250,,,,,
5251,,,,,24134.0
5252,,,,,27350.0
5253,,,,,
5254,0.0,0.0,176.0,176.0,
5255,,,,,159098.0
5256,,,,,280698.0
5257,,,,,23425.0
5258,,,,,32655.0
5259,,,,,20472.0
5260,0.0,0.0,216.0,216.0,
5261,,,,,56532.0
5262,,,,,95587.0
5263,2.4183,4.17287,225.0,225.0,
5264,2.2305,3.91971,14.0,14.0,
5265,,,,,69328.0
5266,,,,,24037.0
5267,,,,,85952.0
5268,,,,,
5269,,,,,412763.0
5270,,,,,172169.0
5271,,,,,23587.0
5272,,,,,27276.0
5273,,,,,2439.0
5274,,,,,391382.0
5275,,,,,73281.0
5276,,,,,415.0
5277,,,,,
5278,,,,,
5279,,,,,93438.0
5280,,,,,74542.0
5281,,,,,640036.0
5282,,,,,26746.0
5283,,,,,86866.0
5284,,,,,24518.0
5285,,,,,60838.0
5286,,,,,4353.0
5287,1.6299,3.1101099999999997,14.0,14.0,62230.0
5288,,,,,95671.0
5289,0.7206,1.88437,62.0,62.0,30358.0
5290,,,,,39607.0
5291,,,,,409547.0
5292,0.5779,1.6920099999999998,216.0,216.0,
5293,0.9182,2.15073,139.0,139.0,39267.0
5294,,,,,154120.0
5295,,,,,416882.0
5296,0.0,0.0,123.0,123.0,
5297,,,,,
5298,,,,,41167.0
5299,,,,,98739.0
5300,,,,,23967.0
5301,,,,,32688.0
5302,,,,,27275.0
5303,,,,,
5304,,,,,98657.0
5305,,,,,83473.0
5306,,,,,
5307,2.16,3.8246800000000003,55.0,55.0,35219.0
5308,,,,,
5309,,,,,16171.0
5310,,,,,4057.0
5311,,,,,1610.0
5312,,,,,
5313,,,,,
5314,3.805,6.04214,164.0,164.0,160211.0
5315,,,,,42490.0
5316,0.4632,1.53739,194.0,194.0,30377.0
5317,1.5016,2.93716,136.0,136.0,
5318,,,,,4121.0
5319,,,,,639944.0
5320,,,,,81004.0
5321,,,,,33533.0
5322,,,,,35360.0
5323,,,,,68701.0
5324,1.0617,2.34417,46.0,46.0,73937.0
5325,,,,,28751.0
5326,,,,,29360.0
5327,,,,,29203.0
5328,,,,,
5329,,,,,
5330,1.8295,3.37917,62.0,62.0,30258.0
5331,,,,,143.0
5332,,,,,
5333,,,,,109162.0
5334,,,,,23994.0
5335,,,,,27283.0
5336,,,,,152588.0
5337,,,,,16263.0
5338,,,,,202867.0
5339,,,,,1412.0
5340,,,,,
5341,,,,,1271.0
5342,,,,,172007.0
5343,,,,,81387.0
5344,,,,,25649.0
5345,,,,,
5346,,,,,87891.0
5347,,,,,61612.0
5348,,,,,82466.0
5349,,,,,16908.0
5350,,,,,245840.0
5351,,,,,39121.0
5352,,,,,59112.0
5353,,,,,43260.0
5354,2.3877,4.13162,82.0,82.0,23612.0
5355,,,,,100706.0
5356,,,,,
5357,,,,,73243.0
5358,,,,,108992.0
5359,,,,,
5360,,,,,152949.0
5361,0.5485,1.65238,29.0,29.0,2595.0
5362,,,,,
5363,,,,,25650.0
5364,,,,,162368.0
5365,,,,,
5366,,,,,15108.0
5367,,,,,108965.0
5368,,,,,15402.0
5369,,,,,99689.0
5370,,,,,
5371,,,,,71968.0
5372,,,,,
5373,,,,,171479.0
5374,,,,,55687.0
5375,,,,,40876.0
5376,,,,,
5377,,,,,16806.0
5378,,,,,
5379,,,,,22052.0
5380,,,,,22303.0
5381,,,,,82004.0
5382,,,,,79277.0
5383,,,,,68068.0
5384,,,,,62717.0
5385,,,,,15769.0
5386,,,,,
5387,,,,,27117.0
5388,1.5824,3.04608,227.0,227.0,43451.0
5389,,,,,65468.0
5390,,,,,411505.0
5391,1.4034,2.80478,62.0,62.0,333.0
5392,,,,,71010.0
5393,,,,,73971.0
5394,,,,,
5395,,,,,97663.0
5396,,,,,162211.0
5397,,,,,36464.0
5398,,,,,36629.0
5399,,,,,29270.0
5400,,,,,
5401,,,,,
5402,,,,,172008.0
5403,,,,,15852.0
5404,0.9765,2.22932,66.0,66.0,41168.0
5405,,,,,30993.0
5406,,,,,29134.0
5407,,,,,260079.0
5408,1.778,3.30974,33.0,33.0,
5409,,,,,172798.0
5410,,,,,
5411,,,,,
5412,,,,,93598.0
5413,,,,,
5414,0.0607,0.9948239999999999,216.0,216.0,
5415,,,,,
5416,,,,,41225.0
5417,0.4655,1.54049,225.0,225.0,62192.0
5418,,,,,
5419,,,,,62140.0
5420,,,,,86138.0
5421,,,,,73168.0
5422,,,,,27651.0
5423,0.1213,1.07651,15.0,15.0,
5424,,,,,39370.0
5425,,,,,27769.0
5426,1.5426,2.99242,227.0,227.0,619857.0
5427,,,,,24794.0
5428,,,,,300207.0
5429,0.8975,2.12283,82.0,82.0,25651.0
5430,,,,,73530.0
5431,,,,,
5432,,,,,
5433,0.9904,2.2480599999999997,12.0,12.0,71083.0
5434,,,,,24795.0
5435,,,,,80215.0
5436,,,,,9753.0
5437,,,,,
5438,,,,,10349.0
5439,,,,,1413.0
5440,,,,,
5441,,,,,14246.0
5442,,,,,
5443,,,,,300137.0
