material_id,full_formula,band_gap,is_gap_direct,direct_gap,p_ex1_norm,p_ex1_degen,n_ex1_norm,n_ex1_degen,cbm_hybridization,cbm_score_1,vbm_hybridization,vbm_score_1,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Ac,Th,Pa,U,Np,Pu,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,MP_Eg,OQMD_Eg,AFLOW_Eg,AFLOW-fitted_Eg,AFLOWML_Eg,JARVIS-TBMBJ_Eg,JARVIS-OPT_Eg,Exp_Eg,vbm_specie_1_Ag,vbm_specie_1_Al,vbm_specie_1_Ar,vbm_specie_1_As,vbm_specie_1_Au,vbm_specie_1_B,vbm_specie_1_Ba,vbm_specie_1_Be,vbm_specie_1_Bi,vbm_specie_1_Br,vbm_specie_1_C,vbm_specie_1_Ca,vbm_specie_1_Cd,vbm_specie_1_Ce,vbm_specie_1_Cl,vbm_specie_1_Co,vbm_specie_1_Cr,vbm_specie_1_Cu,vbm_specie_1_Dy,vbm_specie_1_Er,vbm_specie_1_Eu,vbm_specie_1_F,vbm_specie_1_Fe,vbm_specie_1_Ga,vbm_specie_1_Gd,vbm_specie_1_Ge,vbm_specie_1_H,vbm_specie_1_He,vbm_specie_1_Hg,vbm_specie_1_Ho,vbm_specie_1_I,vbm_specie_1_In,vbm_specie_1_Ir,vbm_specie_1_Kr,vbm_specie_1_La,vbm_specie_1_Lu,vbm_specie_1_Mn,vbm_specie_1_Mo,vbm_specie_1_N,vbm_specie_1_Na,vbm_specie_1_Nb,vbm_specie_1_Nd,vbm_specie_1_Ni,vbm_specie_1_Np,vbm_specie_1_O,vbm_specie_1_Os,vbm_specie_1_P,vbm_specie_1_Pa,vbm_specie_1_Pb,vbm_specie_1_Pd,vbm_specie_1_Pr,vbm_specie_1_Pt,vbm_specie_1_Pu,vbm_specie_1_Re,vbm_specie_1_Rh,vbm_specie_1_Ru,vbm_specie_1_S,vbm_specie_1_Sb,vbm_specie_1_Sc,vbm_specie_1_Se,vbm_specie_1_Si,vbm_specie_1_Sm,vbm_specie_1_Sn,vbm_specie_1_Sr,vbm_specie_1_Ta,vbm_specie_1_Tb,vbm_specie_1_Tc,vbm_specie_1_Te,vbm_specie_1_Th,vbm_specie_1_Ti,vbm_specie_1_Tl,vbm_specie_1_Tm,vbm_specie_1_U,vbm_specie_1_V,vbm_specie_1_W,vbm_specie_1_Xe,vbm_specie_1_Y,vbm_specie_1_Yb,vbm_specie_1_Zn,vbm_specie_1_Zr,vbm_character_1_d,vbm_character_1_f,vbm_character_1_p,vbm_character_1_s,cbm_character_1_d,cbm_character_1_f,cbm_character_1_p,cbm_character_1_s,cbm_specie_1_Ac,cbm_specie_1_Ag,cbm_specie_1_Al,cbm_specie_1_Ar,cbm_specie_1_As,cbm_specie_1_Au,cbm_specie_1_B,cbm_specie_1_Ba,cbm_specie_1_Be,cbm_specie_1_Bi,cbm_specie_1_Br,cbm_specie_1_C,cbm_specie_1_Ca,cbm_specie_1_Cd,cbm_specie_1_Ce,cbm_specie_1_Cl,cbm_specie_1_Co,cbm_specie_1_Cr,cbm_specie_1_Cs,cbm_specie_1_Cu,cbm_specie_1_Dy,cbm_specie_1_Er,cbm_specie_1_Eu,cbm_specie_1_F,cbm_specie_1_Fe,cbm_specie_1_Ga,cbm_specie_1_Gd,cbm_specie_1_Ge,cbm_specie_1_H,cbm_specie_1_He,cbm_specie_1_Hf,cbm_specie_1_Hg,cbm_specie_1_Ho,cbm_specie_1_I,cbm_specie_1_In,cbm_specie_1_Ir,cbm_specie_1_K,cbm_specie_1_Kr,cbm_specie_1_La,cbm_specie_1_Li,cbm_specie_1_Lu,cbm_specie_1_Mg,cbm_specie_1_Mn,cbm_specie_1_Mo,cbm_specie_1_N,cbm_specie_1_Na,cbm_specie_1_Nb,cbm_specie_1_Nd,cbm_specie_1_Ni,cbm_specie_1_Np,cbm_specie_1_O,cbm_specie_1_Os,cbm_specie_1_P,cbm_specie_1_Pa,cbm_specie_1_Pb,cbm_specie_1_Pd,cbm_specie_1_Pm,cbm_specie_1_Pr,cbm_specie_1_Pt,cbm_specie_1_Pu,cbm_specie_1_Rb,cbm_specie_1_Re,cbm_specie_1_Rh,cbm_specie_1_Ru,cbm_specie_1_S,cbm_specie_1_Sb,cbm_specie_1_Sc,cbm_specie_1_Se,cbm_specie_1_Si,cbm_specie_1_Sm,cbm_specie_1_Sn,cbm_specie_1_Sr,cbm_specie_1_Ta,cbm_specie_1_Tb,cbm_specie_1_Tc,cbm_specie_1_Te,cbm_specie_1_Th,cbm_specie_1_Ti,cbm_specie_1_Tl,cbm_specie_1_Tm,cbm_specie_1_U,cbm_specie_1_V,cbm_specie_1_W,cbm_specie_1_Xe,cbm_specie_1_Y,cbm_specie_1_Yb,cbm_specie_1_Zn,cbm_specie_1_Zr,cbm_location_1_0,cbm_location_1_1,cbm_location_1_2,vbm_location_1_0,vbm_location_1_1,vbm_location_1_2
mp-8042,Zr2Ge2O8,3.7501,0.0,3.8692,0.0,1.0,0.5009415064621879,4.0,1.9629541264903647,0.3420406994189012,2.278082090303016,0.11974619644173842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4300000000000002,2.11,0.6799999999999997,1.77,0.4808326112068521,3.7884,4.167,2.157502270381837,3.8213131253869967,3.4160000000000004,4.8366,3.9051,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.75,0.5,0.254426,0.814969,0.906176
mp-8059,Si8O16,5.597,0.0,5.5988000000000016,0.649519052838329,4.0,0.0,1.0,3.618211153942368,0.035721417587672895,2.8562583404275954,0.0702746754796241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,1.54,0.0,1.54,0.0,5.83,2.779183962264151,2.157502270381837,3.8213131253869967,5.525,3.68999913448735,5.8051,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146943,0.146943,0.146943,0.353057,0.853057,0.646943
mp-8062,Si1C1,1.3709999999999996,0.0,4.526999999999999,0.0,1.0,0.7071067811865476,3.0,1.0980234854771271,0.4664186496360325,0.5277863328155779,0.8168577958628748,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499999999999999,0.6499999999999999,0.0,0.6499999999999999,0.0,1.5936000000000003,1.5859999999999999,2.157502270381837,3.8213131253869967,1.4169999999999998,2.3079,1.6198,2.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.0,0.0,0.0
mp-8130,Ca4Ge4O12,2.0287,0.0,2.1241,0.7071067811865476,1.0,0.0,1.0,3.1579815102532995,0.10703337266745973,2.7056030455699824,0.0799318594102857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4300000000000002,2.44,1.0099999999999998,1.935,0.7141778489984129,2.051,2.7960000000000003,2.157502270381837,3.8213131253869967,3.027,3.68999913448735,2.1657,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.710439,0.28787,0.038408
mp-8231,Zr2S2O2,0.7956000000000003,1.0,0.7956000000000003,0.0,1.0,0.0,1.0,1.1630953272944609,0.4421264503258459,1.742360973802194,0.3203512952432074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6799999999999995,1.6799999999999995,0.0,1.6799999999999995,0.0,1.2233999999999998,1.046,2.157502270381837,3.8213131253869967,0.984,1.3337,0.9563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,0.802472,0.5,0.0,0.62687
mp-8234,Ba2Te6,0.8198000000000008,0.0,0.9528999999999996,0.5,1.0,0.13333333,2.0,2.4215866143149585,0.1944439963906948,2.122854774579321,0.17270264683458128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0924378541293442,1.8826366998132975,0.7901988456839532,1.4556074069975504,0.4620812159900664,0.8414999999999999,0.9490000000000001,0.7383,1.9082299999999999,0.6559999999999999,1.2887,0.7548,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.107531,0.69745,0.19745,0.496891
mp-8285,Zn2Ge2O6,2.1264,0.0,2.2717,0.25,6.0,0.0,1.0,2.7069700493712734,0.12503367135764015,2.240972063820644,0.13428341870994775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4300000000000002,1.79,0.3599999999999999,1.61,0.25455844122715704,2.3118000000000003,2.7510000000000003,2.157502270381837,3.8213131253869967,2.396,4.062,2.3732,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843653,0.843653,0.843653,0.214182,0.560933,0.953628
mp-8335,Ba2Zr1O4,2.9833,0.0,3.0968,0.22359440514541573,4.0,0.0,1.0,0.7255039613070754,0.8262151521556491,1.6028755763329932,0.3367971500990745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,2.55,0.44,2.4033333333333333,0.3111269837220809,3.028,3.179,2.157502270381837,3.8213131253869967,3.079,3.761,3.2117,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.842544,0.842544,0.0
mp-8352,Si2O4,5.372000000000001,0.0,5.3775,0.8082903826389788,8.0,0.0,1.0,2.1663070750399678,0.1500457065592653,1.4138463680585975,0.2496268781782824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,1.54,0.0,1.54,0.0,5.4671,5.596,2.157502270381837,3.8213131253869967,5.912000000000001,8.47,5.3171,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.625,0.125,0.125,0.625,0.625
mp-8377,Te4O8,3.0692,0.0,3.2659,0.1,2.0,0.5678778103736691,2.0,2.7650682429361613,0.14494890380704145,2.7187503596923768,0.09994181912162628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,1.34,0.0,1.34,0.0,2.9774,2.779183962264151,2.157502270381837,3.8213131253869967,2.732,4.5711,3.1115,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.38208,0.04133,0.603283,0.338079,0.240978,0.781621
mp-8484,Zn4O8,2.1576,0.0,2.2732999999999994,0.0,1.0,0.31491832549970344,8.0,3.0744331707593786,0.07229925723600214,2.527144658681321,0.09762793878946524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0924378541293442,1.8826366998132975,0.7901988456839532,1.4556074069975504,0.4620812159900664,2.1691,2.369,2.157502270381837,3.8213131253869967,2.138,3.7595,2.3794,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587417,0.587417,0.587417,0.087417,0.912583,0.412583
mp-8570,Ba12Zr8S28,2.4922018290784558,0.2559153175591532,2.5975075420298883,0.36906854392527844,1.8097758405977584,0.29260217512166137,1.5771326276463262,2.7981161255274154,0.14602911434979418,3.5951052179309664,0.06788178154277769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2500000000000004,1.6900000000000004,0.44,1.5140000000000005,0.3111269837220809,0.8301999999999996,2.779183962264151,2.157502270381837,3.8213131253869967,0.867,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.749068,0.749068,0.599897,0.293983,0.293983,0.5
