,material_id,full_formula,pretty_formula,LOG ,LOG Prob,DT ,DT Prob,RF ,RF Prob,GB ,GB Prob
3596,mp-18033,Na4Cu2Si8O20,Na2Cu(Si2O5)2,0.0,0.010373505950275417,1.0,0.7714285714285715,1.0,0.5828138004264517,1.0,0.5868952432456261
3600,mp-18041,Sm2Tl2W4O16,SmTl(WO4)2,1.0,0.9999962610435021,1.0,0.9047619047619048,1.0,0.8568692214097395,1.0,0.9804830786377465
3601,mp-18042,Sr4Tb8O16,SrTb2O4,1.0,0.9998891203249575,1.0,0.9468085106382979,1.0,0.8585616823993402,1.0,0.9132866877418029
3602,mp-18043,Sr6Y1Sc1B6O18,Sr6YSc(BO3)6,1.0,0.9999825739916772,1.0,1.0,1.0,0.9486643295186797,1.0,0.9812780323811554
3603,mp-18048,Li6Zn6As6O24,LiZnAsO4,1.0,0.9729713357983553,1.0,0.896551724137931,1.0,0.7662168957165295,1.0,0.7335161008944366
3604,mp-18050,Li12Mo6O24,Li2MoO4,1.0,0.9997858839692837,1.0,0.9772727272727273,1.0,0.6166396110882838,1.0,0.5301774692393634
3605,mp-18051,La8Ti4O20,La2TiO5,1.0,0.9998667581489538,1.0,0.9047619047619048,1.0,0.8831307040578495,1.0,0.9728555864477398
3610,mp-18075,Na6Ti3F18,Na2TiF6,1.0,0.9696685078595839,1.0,0.875,1.0,0.5644046859094312,1.0,0.8473903306309827
3611,mp-18079,Ba4La4Cu4S12,BaLaCuS3,1.0,0.9925908990882717,1.0,0.7714285714285715,1.0,0.5016717621850116,1.0,0.6925073519830347
3612,mp-18084,Ba4Tb8Zn4O20,BaTb2ZnO5,1.0,0.9948995820824438,1.0,0.9468085106382979,1.0,0.9060381170914815,1.0,0.9532637234276764
3614,mp-18086,Sr4Co4As8O28,SrCoAs2O7,1.0,0.9749978325307447,1.0,0.7583333333333333,1.0,0.7412913510463202,1.0,0.7835518313851777
3615,mp-18090,Ba12Ta4As12O4,Ba3TaAs3O,1.0,0.9985775113701066,1.0,1.0,1.0,0.5499725483897167,1.0,0.6996916773343241
3616,mp-18096,Na4Co2Si8O20,Na2Co(Si2O5)2,1.0,0.6834972751437282,1.0,0.7777777777777778,1.0,0.8003564085441376,1.0,0.942781167905292
3620,mp-18101,K8Cd12S16,K2Cd3S4,1.0,0.9999664344502691,1.0,0.7333333333333333,1.0,0.881408567439717,1.0,0.7873759303653601
3621,mp-18104,Na8Si8S20,Na2Si2S5,1.0,0.9998315252316238,1.0,0.9468085106382979,1.0,0.7016078718488318,1.0,0.7447704862870032
3623,mp-18109,Rb4Dy4S8O32,RbDy(SO4)2,1.0,0.9999594153991821,1.0,0.946236559139785,1.0,0.6557408085500451,1.0,0.9483134390074581
3625,mp-18112,Sr8Ge8Se20,Sr2Ge2Se5,1.0,0.9876149205061058,1.0,0.7333333333333333,1.0,0.7773406749988035,1.0,0.9930434148759969
3626,mp-18115,K4Sn4Hg6S16,K2Sn2Hg3S8,1.0,0.9891035555778327,1.0,0.946236559139785,1.0,0.8735590333580576,1.0,0.9469460674905497
3627,mp-18121,Fe8P4O16F4,Fe2PO4F,0.0,0.001011548089901282,1.0,0.6231884057971014,1.0,0.6316291278502815,1.0,0.5068745916402932
3631,mp-18129,La4Zn2Ga4S12O2,La2ZnGa2S6O,1.0,0.8878987951655549,1.0,0.7714285714285715,1.0,0.7780372925633648,1.0,0.8893828908790293
3633,mp-18136,U2Tl8C6O22,UTl4C3O11,1.0,0.9984989890375106,1.0,0.946236559139785,1.0,0.8628785492095858,1.0,0.9583200633256251
3634,mp-18137,Ta4V4O20,TaVO5,1.0,0.9998636141446948,1.0,0.8709677419354839,1.0,0.8195163130495071,1.0,0.9421994785739546
3637,mp-18147,Li6Ga6Si6O24,LiGaSiO4,1.0,0.9776816896511429,1.0,0.896551724137931,1.0,0.7793678905744117,1.0,0.8793396725092901
3638,mp-18148,K12Ta4S16,K3TaS4,1.0,0.9411520883005211,1.0,0.7714285714285715,1.0,0.5243070353655438,1.0,0.8424727143455226
3642,mp-18160,Cs2Sr1V4O12,Cs2SrV4O12,1.0,0.9999875102974319,1.0,0.9574468085106383,1.0,0.6348880019615207,1.0,0.9073504960021926
3644,mp-18164,Tb12S12N4,Tb3S3N,1.0,0.9987783008601713,1.0,0.9468085106382979,1.0,0.722684361507184,1.0,0.9711528724196183
3646,mp-18168,Tl4Zn4P4O16,TlZnPO4,1.0,0.9999100832318102,1.0,0.946236559139785,1.0,0.9281196296883002,1.0,0.9838415441703754
3648,mp-18179,Cd8Si2S12,Cd4SiS6,1.0,0.8727691512444546,1.0,0.7714285714285715,1.0,0.835380585060338,1.0,0.933010339557967
3650,mp-18183,Y4Sn4F28,YSnF7,1.0,0.9999439211862785,1.0,0.7777777777777778,1.0,0.6860804708672518,1.0,0.8434460962507092
3651,mp-18190,Ca1Cu3Sn4O12,CaCu3(SnO3)4,1.0,0.5020913202771214,1.0,0.9539748953974896,1.0,0.8591383773905334,1.0,0.6743338378275155
3652,mp-18194,Li2Tb2P8O24,LiTb(PO3)4,1.0,0.9999890895354878,1.0,0.7857142857142857,1.0,0.7783006719499775,1.0,0.9856565514338858
3653,mp-18195,Lu8Si4O20,Lu2SiO5,1.0,0.9999948950329537,1.0,0.9782608695652174,1.0,0.9335450585211214,1.0,0.9663732804661282
3654,mp-18196,Ba4Tm8Te16,Ba(TmTe2)2,1.0,0.8565248918394047,1.0,0.7333333333333333,1.0,0.8309752614504028,1.0,0.9834865475867468
3655,mp-18197,Na8Be4Ge4O16,Na2BeGeO4,1.0,0.992099379871759,1.0,0.9879518072289156,1.0,0.6905763005167571,1.0,0.8203646654458521
3656,mp-18199,Sr12Ta4As12O4,Sr3TaAs3O,1.0,0.9850043355664148,1.0,1.0,1.0,0.6381458305771623,1.0,0.5058443698729524
3657,mp-18203,K2Ge4P6O24,KGe2(PO4)3,1.0,0.9998626544187413,1.0,0.9539748953974896,1.0,0.8216850809734285,1.0,0.9160774922105555
3659,mp-18212,Na8Co4P8O28,Na2CoP2O7,1.0,0.9811370967950876,1.0,0.696969696969697,1.0,0.6860160106457063,1.0,0.7961321472709089
3660,mp-18215,Sr2Fe6P8O28,SrFe3(P2O7)2,1.0,0.9871397273031354,1.0,1.0,1.0,0.8648266452964581,1.0,0.9129789083643599
3662,mp-18220,Li6Al6Si6O24,LiAlSiO4,1.0,0.9897384453473576,1.0,0.6231884057971014,1.0,0.8620433372628574,1.0,0.9527463595191671
3663,mp-18224,Rb12Ge4O14,Rb6Ge2O7,1.0,0.9542884516938277,1.0,0.9468085106382979,1.0,0.6160475344040064,1.0,0.8219392825707285
3664,mp-18229,Ca4Ta8O24,CaTa2O6,1.0,0.9999927410016431,1.0,1.0,1.0,0.8773165905170913,1.0,0.9962890346528653
3667,mp-18240,Tl4Cu4Sn2S8,Tl2Cu2SnS4,0.0,0.1951349072330945,1.0,0.7583333333333333,1.0,0.7384374427149951,1.0,0.9765601810251997
3668,mp-18245,Na4Co4P4O16,NaCoPO4,1.0,0.9598422656287132,1.0,0.6231884057971014,1.0,0.613288872140278,1.0,0.5223587120444675
3669,mp-18247,Sr6Sc2Rh2O12,Sr3ScRhO6,1.0,0.9983069663922123,1.0,1.0,1.0,0.848291780337821,1.0,0.9369508068908052
3671,mp-18252,Sr2Ni4P4O16,SrNi2(PO4)2,1.0,0.9563324488574457,1.0,1.0,1.0,0.6929198944719527,1.0,0.9617496786806243
3673,mp-18258,Ba4Tb8O16,BaTb2O4,1.0,0.999930345205649,1.0,0.9468085106382979,1.0,0.8800859635592052,1.0,0.9837972050587169
3674,mp-18259,Ho4Cu2B8O20,Ho2Cu(B2O5)2,1.0,0.579576339486083,1.0,0.9772727272727273,1.0,0.6391422446547743,1.0,0.6320162147286671
3675,mp-18267,La4Cu2Se8O24,La2Cu(SeO3)4,1.0,0.7500852921569836,1.0,0.5714285714285714,1.0,0.7998670160925688,1.0,0.6667233725158171
3676,mp-18269,Fe4Si4O12,FeSiO3,1.0,0.8398747564730146,1.0,0.6231884057971014,1.0,0.80676429906956,1.0,0.9485621869779585
3678,mp-18281,Ti4Ni2P4O20,Ti2Ni(PO5)2,1.0,0.9885669518512847,1.0,0.9539748953974896,1.0,0.7820938201990079,1.0,0.924965179431873
3679,mp-18288,Ti4Sn8O16,Ti(SnO2)2,1.0,0.9998723368566999,1.0,0.7333333333333333,1.0,0.8891110710311608,1.0,0.9854855418641049
3680,mp-18291,Ba8Sb8Te24,BaSbTe3,0.0,0.013465260515902265,1.0,0.7333333333333333,1.0,0.6830225615661726,1.0,0.8971424038856153
3681,mp-18297,Ba12Ga8N16,Ba3(GaN2)2,1.0,0.9999995476977749,1.0,0.7583333333333333,1.0,0.896245064213424,1.0,0.9797235248741875
3682,mp-18300,Ca12Al4Sb12,Ca3AlSb3,1.0,0.9989683940196596,1.0,0.7333333333333333,1.0,0.7283734982971686,1.0,0.9255285633840821
3684,mp-18302,Mn4Mo2P24,Mn2MoP12,1.0,0.9801376916601957,1.0,0.9772727272727273,1.0,0.6049392154351049,1.0,0.833183085282726
3687,mp-18307,Fe8P4O20,Fe2PO5,0.0,0.163547468147862,1.0,0.896551724137931,1.0,0.7410020903858751,1.0,0.9174384021673768
3688,mp-18310,Si6Ag6Sn4P12,Si3Ag3(SnP3)2,1.0,0.9963854034691746,1.0,0.7583333333333333,1.0,0.7643085236362647,1.0,0.6961548840832469
3690,mp-18315,Cs12Si4O14,Cs6Si2O7,1.0,0.9994558436671089,1.0,0.7583333333333333,1.0,0.7885100473701019,1.0,0.8676850617560843
3692,mp-18318,Tm8Si8O28,Tm2Si2O7,1.0,0.999979339018475,1.0,0.9782608695652174,1.0,0.9070732282627073,1.0,0.9896647068261337
3693,mp-18320,Mn8Be6Si6Te2O24,Mn4Be3Si3TeO12,0.0,0.0017845502280987413,1.0,0.9574468085106383,1.0,0.7491049901200891,1.0,0.7018246510586238
3694,mp-18327,Ba8Tl8O20,Ba2Tl2O5,1.0,0.9999983875975399,1.0,1.0,1.0,0.8254124781630532,1.0,0.9149827550350611
3695,mp-18329,Cs4Mg4P4O16,CsMgPO4,1.0,0.9999777767841609,1.0,0.9215686274509803,1.0,0.7998222037059475,1.0,0.8636404589274143
3696,mp-18331,Gd4Cr4O12,GdCrO3,0.0,0.19706001285838678,1.0,0.8709677419354839,1.0,0.7819570571392619,1.0,0.8362970792969818
3697,mp-18332,Lu8Zn4S16,Lu2ZnS4,1.0,0.9999417336077484,1.0,0.9574468085106383,1.0,0.9277918758443245,1.0,0.9622114636372318
3698,mp-18334,Na4Ho4Ge4O16,NaHoGeO4,1.0,0.9962732173100146,1.0,0.8709677419354839,1.0,0.8010543365039297,1.0,0.9226719568200765
3699,mp-18335,Ba8Ge8Se20,Ba2Ge2Se5,1.0,0.9989567053596604,1.0,0.9782608695652174,1.0,0.8341840013558562,1.0,0.9877992842512767
3700,mp-18337,Be24N16,Be3N2,1.0,0.9998932446275803,1.0,0.9772727272727273,1.0,0.7782406127329452,1.0,0.709954532010029
3701,mp-18340,Tb8Mo4O24,Tb2MoO6,1.0,0.9948012522772638,1.0,0.9047619047619048,1.0,0.9339526058385124,1.0,0.9885751228161687
3703,mp-18344,Ta4Tl8S22,Ta2Tl4S11,1.0,0.9992392438725208,1.0,0.946236559139785,1.0,0.8846142765369965,1.0,0.9778035582877554
3704,mp-18347,K8Al8Te16,KAlTe2,1.0,0.9968319704346292,1.0,0.7333333333333333,1.0,0.5962066142222825,1.0,0.8634198941673198
3705,mp-18348,K4Ga4P8O28,KGaP2O7,1.0,0.9997799510349339,1.0,0.9468085106382979,1.0,0.7767200431686474,1.0,0.9468383850602448
3706,mp-18351,Sr12Ge8P16,Sr3(GeP2)2,1.0,0.99921603094754,1.0,0.7333333333333333,1.0,0.853869092273264,1.0,0.857973244279095
3709,mp-18369,Ta4Mn2Zn4O16,Ta2MnZn2O8,1.0,0.8563513116334067,1.0,0.9782608695652174,1.0,0.8392630092114325,1.0,0.8963157051203263
3710,mp-18376,K4Hg4C12N12O12,KHgC3(NO)3,1.0,0.9978416113417652,1.0,1.0,1.0,0.7453202857247647,1.0,0.9844685285484671
3713,mp-18385,Lu8Si8O28,Lu2Si2O7,1.0,0.9998828706294379,1.0,0.9782608695652174,1.0,0.9297692375103267,1.0,0.9766643200494891
3716,mp-18395,Ca6Mn4O14,Ca3Mn2O7,0.0,0.19385458713506434,1.0,0.6231884057971014,1.0,0.6787290514863987,1.0,0.8170180459975989
3719,mp-18407,Ba6Si6O18,BaSiO3,1.0,0.9999816360789662,1.0,0.9782608695652174,1.0,0.9078399917651637,1.0,0.9835734291649109
3722,mp-18414,Ba4La8Be4O20,BaLa2BeO5,1.0,0.9999450397648243,1.0,0.946236559139785,1.0,0.8960257458076424,1.0,0.9846121975300938
3723,mp-18420,Er12Cr4S24,Er3CrS6,1.0,0.9124375736553985,1.0,0.946236559139785,1.0,0.8424957111866944,1.0,0.9704778865770264
3724,mp-18422,Rb4Li4Zn8O12,RbLiZn2O3,1.0,0.9990709211321059,1.0,0.896551724137931,1.0,0.6705444020185481,1.0,0.578575060846718
3726,mp-18433,Nd4Ta4O16,NdTaO4,1.0,0.9999867858610471,1.0,0.8709677419354839,1.0,0.7970603618855095,1.0,0.9957410762820246
3727,mp-18435,Na4Mo4P8O28,NaMoP2O7,1.0,0.8938614743750868,1.0,0.5714285714285714,1.0,0.5802691734254855,1.0,0.6673387535947632
3728,mp-18436,Rb4V4P8O28,RbVP2O7,1.0,0.698095007327801,1.0,0.8333333333333334,1.0,0.5079208075300117,1.0,0.528688161112853
3729,mp-18439,Ba12Al4Sb12,Ba3AlSb3,1.0,0.9999627511340241,1.0,0.6,1.0,0.5736176690156746,1.0,0.8969748511913546
3732,mp-18449,K8Zr4O12,K2ZrO3,1.0,0.9997535293679597,1.0,0.9468085106382979,1.0,0.7467029294492251,1.0,0.898939696457306
3733,mp-18451,K2Er6F20,KEr3F10,1.0,0.9999999753040857,1.0,0.7777777777777778,1.0,0.6282320491805088,1.0,0.6037086450745521
3736,mp-18458,Sr10Sn4P12,Sr5(SnP3)2,1.0,0.999916671681654,1.0,0.7333333333333333,1.0,0.7784100240753656,1.0,0.9234291855386556
3737,mp-18460,K4Si12Ge2O30,K2Si6GeO15,1.0,0.8372747672509913,1.0,0.8333333333333334,1.0,0.5820626162690828,1.0,0.819693080575274
3738,mp-18463,Rb4Zn4P4O16,RbZnPO4,1.0,0.9146577660863775,1.0,0.946236559139785,1.0,0.8381133131500453,1.0,0.9489063999122012
3739,mp-18464,Rb16Ge4O16,Rb4GeO4,1.0,0.9955618353599176,1.0,0.7583333333333333,1.0,0.5017337842950037,1.0,0.5690613431862164
3740,mp-18473,Rb2La2Mo4O16,RbLa(MoO4)2,1.0,0.9999915122079805,1.0,0.696969696969697,1.0,0.8051156279635365,1.0,0.9740822341932834
3743,mp-18483,Rb12Si4O14,Rb6Si2O7,1.0,0.9917326935089322,1.0,0.7583333333333333,1.0,0.5962279656093672,1.0,0.7048823902167457
3744,mp-18487,K4V4Te4O20,KVTeO5,1.0,0.9735882284682035,1.0,0.75,1.0,0.6556215181637579,1.0,0.6647736572155013
3745,mp-18492,Na4Zr2Mo6O24,Na2Zr(MoO4)3,1.0,0.9995046788978394,1.0,0.7777777777777778,1.0,0.7019662342101828,1.0,0.6419565534062232
3747,mp-18495,Sr2Li2B18O30,SrLi(B3O5)3,1.0,0.9991000706191409,1.0,1.0,1.0,0.7395560929622945,1.0,0.9398763046049218
3750,mp-18498,Sr6Y2Rh2O12,Sr3YRhO6,1.0,0.9997570589514589,1.0,1.0,1.0,0.7794232210973557,1.0,0.9538787035928552
3753,mp-18504,Ca12Ge8As16,Ca3(GeAs2)2,1.0,0.9999186687816871,1.0,0.7333333333333333,1.0,0.856285029336647,1.0,0.946471950788195
3754,mp-18505,Cs4Ho12Te20,CsHo3Te5,0.0,0.10799895867337181,1.0,0.7333333333333333,1.0,0.7231431889005978,1.0,0.9487876390523614
3755,mp-18506,Sm4Zr4F28,SmZrF7,1.0,0.99934046504911,1.0,0.8709677419354839,1.0,0.6613908146039991,1.0,0.7896444585780918
3756,mp-18509,K2Be6Zn2F18,KBe3ZnF9,1.0,0.823338299788077,1.0,0.9539748953974896,1.0,0.5818452908460973,1.0,0.5122150755897193
3757,mp-18511,Nd6F18,NdF3,1.0,0.9977294210097087,1.0,0.7777777777777778,1.0,0.6845188197501764,1.0,0.8368698010820332
3761,mp-18525,Tb4Mn8O20,TbMn2O5,1.0,0.7732937458189463,1.0,0.8709677419354839,1.0,0.7914829491061407,1.0,0.9267770958803884
3763,mp-18529,Tm16S24,Tm2S3,1.0,0.9999994501228952,1.0,0.696969696969697,1.0,0.7724956499760331,1.0,0.9611175997610105
3765,mp-18532,Ho8P8S32,HoPS4,1.0,0.9999994353365151,1.0,0.696969696969697,1.0,0.8977585893128971,1.0,0.9877407159122347
3766,mp-18538,Tb2Cu2W4O16,TbCu(WO4)2,1.0,0.9555261955888411,1.0,1.0,1.0,0.8020493360233638,1.0,0.9232698376448828
3767,mp-18540,Cs2Er4Cu6S10,CsEr2Cu3S5,0.0,0.3147520018471735,1.0,0.7333333333333333,1.0,0.6032406109625419,1.0,0.7801719052481558
3768,mp-18545,Cs2V6Se4O24,CsV3(SeO6)2,1.0,0.5301794096113108,1.0,0.696969696969697,1.0,0.7110637669828715,1.0,0.5445084073218994
3769,mp-18547,Na4Gd4Ge4O16,NaGdGeO4,1.0,0.9834646622012599,1.0,0.9782608695652174,1.0,0.8696991674235561,1.0,0.9094415903231519
3770,mp-18549,Ba6Mg7F26,Ba6Mg7F26,1.0,0.9999980580265081,1.0,0.7777777777777778,1.0,0.8190354587775939,1.0,0.9186652428165218
3772,mp-18554,Mn8Be6Si6Se2O24,Mn4Be3Si3SeO12,0.0,0.0011578128087268832,1.0,0.696969696969697,1.0,0.7925066149838986,1.0,0.6584197818415004
3773,mp-18555,K4Er4S8O32,KEr(SO4)2,1.0,0.9997302016313275,1.0,0.946236559139785,1.0,0.6457801416286195,1.0,0.7990476886083971
3774,mp-18556,Rb8Cd12S16,Rb2Cd3S4,1.0,0.999988220018524,1.0,0.9782608695652174,1.0,0.7547241900486757,1.0,0.6335584750498736
3776,mp-18566,La4Sn4F28,LaSnF7,1.0,0.9999339511541021,1.0,0.7777777777777778,1.0,0.6605485958507928,1.0,0.8543953522920659
3777,mp-18568,Na8Ge8S20,Na2Ge2S5,1.0,0.999018369405209,1.0,0.946236559139785,1.0,0.6257634399617494,1.0,0.6102156871299735
3778,mp-18572,K2Er2P8O24,KEr(PO3)4,1.0,0.8765097385578757,1.0,0.7583333333333333,1.0,0.5817192379189332,1.0,0.7599474937787649
3782,mp-18578,Tl4Zn4As4O16,TlZnAsO4,1.0,0.9999649748584389,1.0,0.9782608695652174,1.0,0.9086542259858313,1.0,0.9731801820687063
3783,mp-18582,Rb4Ti2Si12O30,Rb2Ti(Si2O5)3,1.0,0.5781627998996682,1.0,0.8333333333333334,1.0,0.6975628052964689,1.0,0.7016789413908598
3784,mp-18584,Ho8Si4Se4O16,Ho2SiSeO4,1.0,0.9981843672758839,1.0,0.7583333333333333,1.0,0.7969209763444784,1.0,0.9461034628846315
3786,mp-18591,K4Zn4P4O16,KZnPO4,0.0,0.30612511509218593,1.0,0.9468085106382979,1.0,0.7991031321684458,1.0,0.8100603582627999
3788,mp-18601,Dy4Mn8O20,DyMn2O5,1.0,0.7742375618960541,1.0,0.9782608695652174,1.0,0.7902703067621576,1.0,0.9549631140924153
3789,mp-18605,Rb2La2W4O16,RbLa(WO4)2,1.0,0.9999878747518539,1.0,1.0,1.0,0.7475130013846623,1.0,0.9618193386980833
3790,mp-18607,Mn4Te6O16,Mn2Te3O8,0.0,0.24913138629673276,1.0,0.9468085106382979,1.0,0.9253803487040997,1.0,0.9710310194211331
3795,mp-18629,Na4Tm4Ge4O16,NaTmGeO4,1.0,0.9978192483013385,1.0,0.9782608695652174,1.0,0.8253497511892869,1.0,0.9242377926293504
3797,mp-18635,Sr12Ga2N10,Sr6GaN5,1.0,0.9998398453030787,1.0,0.7333333333333333,1.0,0.6252418740431908,1.0,0.5557392304810616
3799,mp-18639,La8Si8O28,La2Si2O7,1.0,0.9999788141232021,1.0,0.946236559139785,1.0,0.9143510311027215,1.0,0.9675390070678292
3800,mp-18640,Li2Ti4P6O24,LiTi2(PO4)3,1.0,0.9234380536301589,1.0,0.7777777777777778,1.0,0.7124286437996716,1.0,0.7824696091981913
3802,mp-18642,Ca4Y8S16,Ca(YS2)2,1.0,0.9137853640362801,1.0,0.7333333333333333,1.0,0.8943989765281826,1.0,0.982087822365977
3803,mp-18651,Sr6Dy2Rh2O12,Sr3DyRhO6,1.0,0.9998319035594475,1.0,1.0,1.0,0.8255215185470628,1.0,0.9545353935935368
3804,mp-18652,Sr6Ho2Rh2O12,Sr3HoRhO6,1.0,0.9997902046430103,1.0,1.0,1.0,0.8034284988315725,1.0,0.9563110393695273
3805,mp-18656,Gd4Ga4O12,GdGaO3,1.0,0.9983749695141386,1.0,1.0,1.0,0.9019166554942231,1.0,0.9830749717749497
3806,mp-18658,Rb4La4Si4S16,RbLaSiS4,1.0,0.981703884815021,1.0,0.7583333333333333,1.0,0.7823473198026762,1.0,0.9637678319016387
3807,mp-18659,Sr2Co4P4O16,SrCo2(PO4)2,1.0,0.9544218732000761,1.0,0.7714285714285715,1.0,0.8484139531501349,1.0,0.9657922568494499
3808,mp-18660,Sr4Sc8Te16,Sr(ScTe2)2,0.0,0.4007672730018614,1.0,0.7333333333333333,1.0,0.6785477913013581,1.0,0.903604728685123
3810,mp-18664,K8Ta4S22,K4Ta2S11,1.0,0.9172376655259742,1.0,0.7714285714285715,1.0,0.5319237344614054,1.0,0.8388487865088069
3811,mp-18670,Ca10Sn4As12,Ca5(SnAs3)2,1.0,0.9948940025470173,1.0,0.7333333333333333,1.0,0.7577983998079495,1.0,0.9294658057583083
3814,mp-18677,Pr2Sc6B8O24,PrSc3(BO3)4,1.0,0.9998226461207395,1.0,1.0,1.0,0.8767314698186336,1.0,0.940307364450274
3815,mp-18684,K4P4F24,KPF6,1.0,0.9999214572456517,1.0,0.9539748953974896,1.0,0.7040499641311726,1.0,0.7838645230440621
3819,mp-18698,Cs4Pr4C8O24,CsPr(CO3)2,1.0,0.9991998582865347,1.0,0.7714285714285715,1.0,0.8754511349860481,1.0,0.9893798462042979
3821,mp-18702,Ag8P8O24,AgPO3,1.0,0.94817598990111,1.0,0.946236559139785,1.0,0.7816439380511337,1.0,0.94239438738048
3822,mp-18703,Ba4Mn4P8O28,BaMnP2O7,1.0,0.9857725541350443,1.0,0.5555555555555556,1.0,0.846440149285593,1.0,0.8921921488120115
3823,mp-18704,Cs4Li4Be4F16,CsLiBeF4,1.0,0.9936822199791883,1.0,0.7583333333333333,1.0,0.6681362752215181,1.0,0.8712544858146687
3824,mp-18705,Sr6Tb2Rh2O12,Sr3TbRhO6,1.0,0.9998135816086879,1.0,1.0,1.0,0.7993192650470992,1.0,0.9439894303366776
3826,mp-18711,Li2Nd2P8O24,LiNd(PO3)4,1.0,0.9999351847525029,1.0,1.0,1.0,0.7579031467134881,1.0,0.9345674385061294
3827,mp-18716,Sr2V8O18,SrV4O9,1.0,0.8206096171142709,1.0,0.7777777777777778,1.0,0.7003563716092241,1.0,0.7949984518692078
3828,mp-18719,K2Lu2W4O16,KLu(WO4)2,1.0,0.9999750931389061,1.0,0.8333333333333334,1.0,0.8741999124080428,1.0,0.9926481244711455
3829,mp-18721,Mn4P4O14,Mn2P2O7,1.0,0.9658965321549411,1.0,0.9539748953974896,1.0,0.8883730001731531,1.0,0.9400644437368219
3830,mp-18723,Ba1V2Ni2O8,BaV2(NiO4)2,1.0,0.9990295882995712,1.0,0.9696969696969697,1.0,0.6527575221097153,1.0,0.8447516297978663
3831,mp-18725,Y4Cr4O12,YCrO3,0.0,0.41394885136761655,1.0,0.6231884057971014,1.0,0.7200525690687095,1.0,0.6355423473388011
3832,mp-18726,Cr2Ni2O8,CrNiO4,1.0,0.9789549885774723,1.0,0.9539748953974896,1.0,0.6450496260765155,1.0,0.718708572481907
3833,mp-18727,Li4Cr4Si8O24,LiCr(SiO3)2,1.0,0.9397742031069924,1.0,0.6231884057971014,1.0,0.5474252215619113,1.0,0.5708069252347276
3835,mp-18731,Fe6O8,Fe3O4,0.0,0.0005340648706140812,1.0,0.9879518072289156,1.0,0.9144633208010896,1.0,0.8267850492413967
3837,mp-18733,Al1Tl1Mo2O8,AlTl(MoO4)2,1.0,0.9999915792995628,1.0,0.9574468085106383,1.0,0.6455657570638411,1.0,0.9777996912391619
3838,mp-18734,Ho2V2O8,HoVO4,1.0,0.9999596586651277,1.0,0.9782608695652174,1.0,0.8668454245285508,1.0,0.9838447349104736
3840,mp-18740,V2Cd2O7,V2Cd2O7,1.0,0.9998592831562638,1.0,0.9539748953974896,1.0,0.8084305991119615,1.0,0.9581815284276496
3842,mp-18743,Ca2Mn2P4O14,CaMnP2O7,1.0,0.8805664607454503,1.0,0.946236559139785,1.0,0.8118417108472711,1.0,0.6946285899188663
3845,mp-18749,Ni4S4O16,NiSO4,1.0,0.9993804599154478,1.0,0.9539748953974896,1.0,0.7712095043956602,1.0,0.850124629606287
3846,mp-18750,Mn2Fe4O8,Mn(FeO2)2,1.0,0.7517087015379573,1.0,1.0,1.0,0.7700140566914284,1.0,0.7188328033539364
3849,mp-18754,Dy2Cr2O8,DyCrO4,1.0,0.9227316145124803,1.0,0.9782608695652174,1.0,0.8017663830587339,1.0,0.7827888790066122
3850,mp-18758,Co4Ge2O8,Co2GeO4,1.0,0.9848385794327079,1.0,0.9574468085106383,1.0,0.7556866674204078,1.0,0.9247149867011234
3852,mp-18761,K6V6O16,K3V3O8,1.0,0.9638999460418493,1.0,0.9782608695652174,1.0,0.7043386470247849,1.0,0.8039830386334662
3853,mp-18763,Ba1Nd2Ni1O5,BaNd2NiO5,1.0,0.9729365119286307,1.0,0.9047619047619048,1.0,0.8096516679043567,1.0,0.8894542707624207
3854,mp-18766,Si2Ni4O8,Si(NiO2)2,1.0,0.9998911844323903,1.0,0.896551724137931,1.0,0.8904628137995928,1.0,0.9760456421004788
3855,mp-18771,Sr4Co2W2O12,Sr2CoWO6,1.0,0.8321714830642513,1.0,0.9574468085106383,1.0,0.7599903188695177,1.0,0.93734763855238
3857,mp-18773,W4O12,WO3,1.0,0.9999682619406138,1.0,0.8709677419354839,1.0,0.7591648428242173,1.0,0.9633686318453164
3859,mp-18776,Ca2Co2P4O14,CaCoP2O7,1.0,0.9444073299378337,1.0,0.946236559139785,1.0,0.7881157668094567,1.0,0.7503796116207125
3861,mp-18780,K4W2O8,K2WO4,1.0,0.9991262831447516,1.0,0.7583333333333333,1.0,0.6439781709459049,1.0,0.9522012831103304
3862,mp-18783,Ca4Fe2Mo2O12,Ca2FeMoO6,0.0,0.015413708782760004,1.0,0.6666666666666666,1.0,0.704157997476807,1.0,0.7214796519237937
3863,mp-18784,Dy2V2O8,DyVO4,1.0,0.9999580075061087,1.0,0.9782608695652174,1.0,0.8637042695017614,1.0,0.9599061721158826
3864,mp-18786,Ca8Co4Si8O28,Ca2CoSi2O7,1.0,0.7477954571561086,1.0,0.696969696969697,1.0,0.8124776819890119,1.0,0.9311170499552923
3866,mp-18789,Tl4Co4C16O16,TlCo(CO)4,1.0,0.9994213955740516,1.0,0.9468085106382979,1.0,0.9451584922253502,1.0,0.9851700917609957
3867,mp-18792,Ca6Co4O12,Ca3(CoO3)2,1.0,0.9858449663223342,1.0,1.0,1.0,0.7850065183650844,1.0,0.9077094402094283
