,material_id,full_formula,band_gap,is_gap_direct,direct_gap,p_ex1_norm,p_ex1_degen,n_ex1_norm,n_ex1_degen,cbm_hybridization,cbm_character_1,cbm_specie_1,cbm_location_1,cbm_score_1,vbm_hybridization,vbm_character_1,vbm_specie_1,vbm_location_1,vbm_score_1
5420,mp-696812,B12H28N4,1.4863,0.0,1.5179,0.5,1.0,0.5,1.0,2.620368560885652,p,N,0.578485;0.411404;0.710968,0.17913892809906942,2.7985141891377108,p,N,0.921515;0.911404;0.710968,0.16890314728733724
5421,mp-696815,Al4H16N4F16,6.8202,1.0,6.8202,0.0,1.0,0.0,1.0,3.8765616423719598,s,N,0.5;0.5;0.25,0.06707095356831684,2.773498310269108,p,F,0.0;0.5;0.860242,0.09319962031231817
5422,mp-703515,Ca4Cu4Si4H8O20,,,,,,,,2.5705159801709505,d,Cu,0.0;0.0;0.5,0.19589144469951197,2.764734279869063,d,Cu,0.0;0.5;0.0,0.16384154670587694
5423,mp-703517,Na2Mg2P2H24O22,,,,,,,,1.0472590159416586,p,O,0.5;0.5;0.25,0.473986244907388,2.676891987596372,p,O,0.0;0.814121;0.331395,0.11177989677919936
5424,mp-703521,Na10P6H24O32,,,,,,,,,,,,,,,,,
5425,mp-707195,K8Si8H8O24,,,,,,,,4.147905032506297,s,K,0.51121;0.01121;0.25,0.027990649720597404,3.055563672410456,p,O,0.178682;0.178682;0.299212,0.11246285614223467
5426,mp-707209,Cs4H96Rh4S8O80,,,,,,,,5.514399189481948,s,O,0.250808;0.749192;0.249192,0.009268815298607458,2.627037020631484,d,Rh,0.5;0.0;0.5,0.18741570702355007
5427,mp-707231,As8P4H4O24,,,,,,,,3.622785940836576,p,As,0.396298;0.409227;0.343082,0.08071915780643317,3.670767192869822,p,O,0.620049;0.883828;0.720352,0.04739600050617182
5428,mp-707264,Na2Ca6U2H32C6S2O50F2,,,,,,,,,,,,,,,,,
5429,mp-707727,H8C8N8O4,3.93,0.0,3.9308,0.0,1.0,0.125,2.0,3.0282897593060865,p,N,0.25;0.332396;0.03576,0.06697725532951371,2.4310249731494205,p,O,0.25;0.737269;0.685241,0.15994467108875107
5430,mp-707729,Ba2H12C4S4N4O6,4.1044,0.0,4.1696,0.7071067811865476,1.0,0.0,1.0,3.2617851484672427,p,C,0.564721;0.564721;0.148574,0.09438516176090657,2.369571244064621,p,S,0.336623;0.336623;0.916266,0.17875507060850174
5431,mp-707735,Mg1H12I8O6,,,,,,,,2.3432782773471383,p,I,0.636957;0.894052;0.570183,0.15475399713968,2.240901710448271,p,I,0.465012;0.37806;0.871316,0.13877318297146016
5432,mp-707744,K4Te2H20N4O28,2.785,0.0,2.7951,0.5719794533562621,2.0,0.0,1.0,3.1737238870835798,s,Te,0.5;0.0;0.5,0.1434874247579937,2.699099935752236,p,O,0.67546;0.359248;0.150339,0.09200457894761224
5433,mp-707746,Ca2Al4Si6H12O26,,,,,,,,4.27478083367409,s,O,0.405765;0.184317;0.051828,0.024190700993575055,3.184864998689037,p,O,0.370371;0.283719;0.539943,0.09371734065960027
5434,mp-707772,Te2P4H32N4O26,,,,,,,,3.1075131792362742,s,Te,0.818793;0.215918;0.833194,0.1477407967029936,3.2169654638807432,p,O,0.610615;0.986711;0.827308,0.0882859690833308
5435,mp-707774,Mg12B8H36S4O52F4,,,,,,,,3.038562551298868,p,O,0.073673;0.759496;0.657314,0.1053076402974982,3.0863083965521168,p,O,0.426327;0.259496;0.842686,0.09307574995166304
5436,mp-707786,Ba4H72O40,,,,,,,,,,,,,,,,,
5437,mp-707787,Na12Te2P12H24O60,,,,,,,,2.4324019715829657,p,O,0.35048;0.321871;0.25,0.17091606870188167,4.127631299985027,p,O,0.654457;0.615896;0.25,0.03392796117303995
5438,mp-707956,K4Li28H64N32,,,,,,,,,,,,,,,,,
5439,mp-721182,P4H44N8O16,,,,,,,,4.235699915857944,s,N,0.685969;0.680531;0.148834,0.035322872948965904,2.8212030237704866,p,O,0.472865;0.337272;0.224948,0.08273541750222745
5440,mp-721216,Al4Si4H8O18,4.9306,0.0,5.047,0.7071067811865476,2.0,0.0,1.0,3.8933597302472367,s,O,0.259836;0.271575;0.99505,0.04748393501075734,2.564433207109269,p,O,0.350303;0.138374;0.703408,0.13888901678337784
5441,mp-721300,Ca6B15H6Cl3O30,,,,,,,,4.010938430657252,d,Ca,0.996786;0.996636;0.001413,0.07597882552490698,3.4404475952097138,p,O,0.408669;0.118901;0.496516,0.06954565717180593
5442,mp-721301,H16C4S4N12O12,,,,,,,,3.3129153426886826,p,N,0.820834;0.590688;0.623191,0.076584916122261,2.66530116629182,p,O,0.573616;0.137182;0.812514,0.09613229728788016
5443,mp-721463,K8P8H8O28,,,,,,,,4.326297935150029,p,O,0.107899;0.720169;0.370057,0.029411721992059263,3.258255803316198,p,O,0.309076;0.498891;0.580837,0.07099491664300013
5444,mp-721471,Cu4P4H16O20F4,,,,,,,,2.6457301116087795,d,Cu,0.810861;0.396428;0.548662,0.15539787877259856,2.723682880912816,d,Cu,0.310861;0.603572;0.951338,0.14398358251714194
5445,mp-721604,Cu8H32C16S16N16Cl8,,,,,,,,4.135593951290299,p,C,0.158341;0.283733;0.870607,0.032268158005899134,3.3088691658789737,d,Cu,0.885018;0.755744;0.832011,0.09169756335640672
5446,mp-721650,Ca2H28I20O14,,,,,,,,2.099009733871501,p,I,0.818439;0.572171;0.519356,0.2036082689607537,2.6510528399002724,p,I,0.930444;0.85562;0.737549,0.14432407341201026
5447,mp-721686,Sn4H16Cl8O8,,,,,,,,2.901613928076107,p,Sn,0.255243;0.534572;0.62009,0.15145497277065112,2.9318899743173894,s,Sn,0.744757;0.465428;0.37991,0.07408000324544241
5448,mp-721712,Na4H16C4S4N4O8,,,,,,,,3.3184683841032303,p,C,0.149714;0.298138;0.294889,0.09745061887580354,2.3664243803510465,p,S,0.447537;0.282892;0.742589,0.16135267949679466
5449,mp-721713,H24Pd2I16N8,,,,,,,,3.0622146102517043,p,I,0.75;0.207697;0.089783,0.09069845620977672,2.826462165558609,p,I,0.75;0.390874;0.471144,0.13761641758054552
5450,mp-721753,Cs2H14C8O20,,,,,,,,3.2013864901472364,p,C,0.750277;0.322139;0.557631,0.060051870089539286,2.651010097442947,p,O,0.665295;0.654877;0.933338,0.1790474921356112
5451,mp-721789,Cu2H36C8N20Cl4O4,,,,,,,,,,,,,,,,,
5452,mp-721924,Ca4Fe12Si8H4O36,,,,,,,,1.9290771702755636,d,Fe,0.44818;0.502606;0.389369,0.24402563034480385,2.842432030161739,d,Fe,0.048626;0.99668;0.889484,0.12833230333260665
5453,mp-744458,Mn6P6H12C24O24,2.8747,1.0,2.8747,0.5,1.0,0.5,1.0,4.034091631319052,d,Mn,0.399475;0.25;0.25,0.046242179577483535,2.860335524472879,d,Mn,0.781342;0.377382;0.369665,0.14994270049244834
5454,mp-752475,Rb4Ga4Ge6O20,,,,,,,,3.655275348382377,s,Ge,0.988766;0.011234;0.5,0.1240562430635906,1.7385207046163649,p,O,0.726768;0.532164;0.449689,0.3881060470997202
5455,mp-8116,K2Mo6S6,,,,,,,,2.222222367467169,d,Mo,0.185698;0.152076;0.25,0.15161251665177608,2.205099514465157,d,Mo,0.185698;0.152076;0.25,0.14511280792451384
5456,mp-8117,Rb2Mo6S6,,,,,,,,2.2220605982600965,d,Mo,0.15095;0.971483;0.75,0.1516156984069131,2.223573730289486,d,Mo,0.971483;0.820533;0.25,0.1437091152191908
5457,mp-8127,K2Mg1C2O6,4.0486,1.0,4.0486,0.0,1.0,0.0,1.0,2.0957130755993565,p,C,0.597209;0.597209;0.597209,0.2791139467734966,1.8492845438820165,p,O,0.260029;0.260029;0.692405,0.16507990372942816
5458,mp-8128,Na2Nd2O4,3.3353,0.0,3.3776,0.8660254037844386,1.0,0.0,1.0,2.6317065411043394,s,Na,0.75;0.25;0.5,0.14465922340920054,1.6124165549634326,p,O,0.282169;0.282169;0.0,0.2348580809980641
5459,mp-8129,Ni1C2S2N2,0.13139999999999996,0.0,0.32410000000000005,0.5020757838714439,2.0,0.731148072933096,2.0,1.1198170615599266,d,Ni,0.0;0.0;0.0,0.6896622652730318,1.5175096868457998,d,Ni,0.0;0.0;0.0,0.5391996506288467
5460,mp-8130,Ca4Ge4O12,2.0287,0.0,2.1241,0.7071067811865476,1.0,0.0,1.0,3.1579815102532995,s,Ge,0.0;0.5;0.0,0.10703337266745973,2.7056030455699824,p,O,0.710439;0.28787;0.038408,0.0799318594102857
5461,mp-8133,La3P3O12,4.8969000000000005,0.0,4.9646,0.0,1.0,0.5,1.0,1.2297627374094842,f,La,0.5;0.5;0.333333,0.3285685185673836,2.6565145384168494,p,O,0.689172;0.55289;0.687151,0.08015361587340837
5462,mp-8134,U1O3,1.6383,0.0,1.8197,0.25,6.0,0.7071067811865476,3.0,0.27849704733676395,f,U,0.0;0.0;0.0,0.9501287799999134,1.5164610562155518,p,O,0.666667;0.333333;0.886926,0.29936133292504025
5463,mp-8136,Th2S2O2,1.1144999999999996,1.0,1.1144999999999996,0.0,1.0,0.0,1.0,1.597598816600786,f,Th,0.5;0.0;0.799895,0.2968666882284715,1.7589531314168532,p,S,0.0;0.5;0.637979,0.3347986604230091
5464,mp-8140,As4P4O16,4.5760000000000005,0.0,4.6499,0.0,1.0,0.7071067811865476,1.0,3.0933436456549686,p,As,0.25;0.679228;0.723833,0.13617813530572498,2.837133077972604,p,O,0.75;0.885936;0.059983,0.12678735912128938
5465,mp-8145,Rb1Sc1O2,3.3013,0.0,3.6603,0.0,1.0,0.7071067811865476,3.0,0.9465177634725248,d,Sc,0.5;0.5;0.5,0.7152318179869653,1.0148770100942188,p,O,0.777428;0.777428;0.777428,0.4632598544724666
5466,mp-8147,K4As4Pd2,0.9428,0.0,1.1265,0.8660254037844386,1.0,0.3542416883340808,2.0,2.4601583171328474,d,Pd,0.0;0.0;0.5,0.15650494893722988,1.8303121702905605,d,Pd,0.0;0.0;0.5,0.3312947175169195
5467,mp-8153,Na2Hg2P2O8,1.4524,0.0,1.6038,0.7071067811865476,1.0,0.0,1.0,2.609712834389104,s,Hg,0.811873;0.188127;0.25,0.22385220727109045,2.3068229020171938,p,O,0.834728;0.73989;0.25,0.1384349498350425
5468,mp-8154,La4Ti4O14,2.9171000000000005,0.0,3.0702,0.8546767552789029,2.0,0.0,1.0,2.1332341595229334,d,Ti,0.062445;0.937555;0.238288,0.2481537758178449,3.004797505564082,p,O,0.347356;0.652644;0.248526,0.08812878991933072
5469,mp-8161,Ca2Pd2F8,1.0726,0.0,1.0854,0.8660254037844386,1.0,0.5,2.0,1.8354481318060518,d,Pd,0.5;0.0;0.5,0.34906007782441434,1.4310609209767648,d,Pd,0.5;0.0;0.5,0.4184711122059476
5470,mp-8175,K1Tl1O2,0.8820000000000001,0.0,0.9876,0.8660254037844386,1.0,0.0,1.0,1.6500214478391044,s,Tl,0.0;0.0;0.0,0.2924316951645556,1.0480933103786958,p,O,0.732197;0.732197;0.732197,0.4468189549127496
5471,mp-8176,Rb1Tl1O2,0.8461999999999996,0.0,0.9682999999999996,0.5,3.0,0.0,1.0,1.6636562633019492,s,Tl,0.0;0.0;0.0,0.28960617857931753,1.058621593742769,p,O,0.728439;0.728439;0.728439,0.4470002837205648
5472,mp-8177,Hg1F2,0.9687,1.0,0.9687,0.0,1.0,0.0,1.0,1.0733055903965394,s,Hg,0.0;0.0;0.0,0.6872715129827228,1.11863633658101,p,F,0.25;0.25;0.25,0.34949249981618963
5473,mp-8179,Li2Tl2O4,0.40200000000000014,0.0,1.2552,0.48275862,4.0,0.0,1.0,2.3518576086221934,p,O,0.243437;0.243437;0.0,0.1431032502105544,1.7552736389848085,p,O,0.993437;0.493437;0.5,0.21493504080683126
5474,mp-8257,Na4Zn2S4,2.3685,1.0,2.3685,0.0,1.0,0.0,1.0,2.7541072790974908,s,Zn,0.0;0.75;0.75,0.09926238386795802,1.8262907297518307,p,S,0.89741;0.110906;0.786504,0.21783815411939395
5475,mp-8258,Ba2Al8S14,3.1584000000000003,0.0,3.3274000000000004,0.7071067811865476,1.0,0.0,1.0,3.311118064206581,d,Ba,0.979874;0.646945;0.0,0.16882017859852402,2.687736719105388,p,S,0.975629;0.645655;0.5,0.1316771607440204
5476,mp-8262,K4P6,0.7145999999999999,1.0,0.7145999999999999,0.7071067811865476,1.0,0.7071067811865476,1.0,2.6899313684343014,p,P,0.140531;0.709086;0.859469,0.11598831073170462,2.0889806598575493,p,P,0.290914;0.859469;0.709086,0.17171746694936169
5477,mp-8263,K2Na4B2O6,2.8015,0.0,3.0798,0.5,1.0,0.0,1.0,3.0929101209230767,s,K,0.075966;0.0;0.0,0.08165642820627332,1.8946556893511701,p,O,0.957614;0.0;0.5,0.16990723438549374
5478,mp-8267,K2P2S6,1.7149,0.0,1.721,0.3092947895402293,2.0,0.5,2.0,2.2465086410847475,p,S,0.319648;0.5;0.819648,0.19106144357460805,1.8306412669941008,p,S,0.770025;0.527696;0.757671,0.19194707078527007
5479,mp-8271,Ba2Ca1B6O12,4.9616,0.0,5.2615,0.4870859241684112,6.0,0.0,1.0,3.442415492698768,d,Ba,0.794226;0.794226;0.794226,0.10563791696352626,2.441336679369964,p,O,0.664529;0.163263;0.912974,0.13685477200209573
5480,mp-8275,Cd2Ge2O6,1.4099,0.0,1.5702999999999996,0.5635180589100761,6.0,0.0,1.0,2.717620259137961,s,Cd,0.632572;0.632572;0.632572,0.14241675545288615,2.1917799549516506,p,O,0.187755;0.965047;0.560312,0.14505607856176705
5481,mp-8276,Sr1Zn2P2,0.8288999999999995,0.0,0.8602000000000003,0.0,1.0,0.5,1.0,2.1539110635801006,d,Sr,0.0;0.0;0.0,0.3230420943152619,1.6385682054818225,p,P,0.666667;0.333333;0.725757,0.3471831525111103
5482,mp-8277,Sr1Cd2P2,0.7104999999999997,1.0,0.7104999999999997,0.0,1.0,0.0,1.0,2.1273116470434767,s,Cd,0.333333;0.666667;0.635209,0.21540309166628246,1.5658736792945949,p,P,0.666667;0.333333;0.747222,0.3673192255308068
5483,mp-8278,Ba1Mg2P2,,,,,,,,1.0724370564174923,d,Ba,0.0;0.0;0.0,0.7403019311337846,1.2096333675395754,p,P,0.666667;0.333333;0.723244,0.42811786105923066
5484,mp-8279,Ba1Cd2P2,0.6823000000000001,1.0,0.6823000000000001,0.0,1.0,0.0,1.0,2.1369497391246925,d,Ba,0.0;0.0;0.0,0.2416060809446829,1.6211829044555617,p,P,0.666667;0.333333;0.733469,0.3569757461931376
5485,mp-8280,Ba1Mg2As2,,,,,,,,1.3494712519245258,d,Ba,0.0;0.0;0.0,0.678066879473582,1.1895552324183796,p,As,0.666667;0.333333;0.727045,0.4331219739929917
5486,mp-8281,Ba1Cd2As2,0.15759999999999996,1.0,0.15759999999999996,0.0,1.0,0.0,1.0,2.0844839884987008,s,Cd,0.666667;0.333333;0.37027,0.2612742311574029,1.5689498175188954,p,As,0.666667;0.333333;0.736826,0.3738369132332385
5487,mp-8285,Zn2Ge2O6,2.1264,0.0,2.2717,0.25,6.0,0.0,1.0,2.7069700493712734,s,Ge,0.843653;0.843653;0.843653,0.12503367135764015,2.240972063820644,p,O,0.214182;0.560933;0.953628,0.13428341870994775
5488,mp-8289,Sn2F6,2.7336,0.0,3.2585,0.9354143466934852,6.0,0.8660254037844386,4.0,2.056514129934368,s,Sn,0.5;0.5;0.5,0.4144945136528288,1.9426672939147824,s,Sn,0.0;0.0;0.0,0.4584243280097773
5489,mp-8290,Ba1Sn1F6,4.9556,1.0,4.9556,0.0,1.0,0.0,1.0,2.0285068569119566,s,Sn,0.5;0.5;0.5,0.4578992632614857,1.836133699526664,p,F,0.429636;0.7474;0.817758,0.16615761742532348
5490,mp-8291,Ba1Ti1F6,4.3236,0.0,4.433199999999999,0.0,1.0,0.7071067811865476,3.0,0.6336146671660978,d,Ti,0.5;0.5;0.5,0.8702779268315913,1.8325210345374463,p,F,0.770767;0.770767;0.423569,0.16567983484371526
5491,mp-8294,Cs4Li4Ti2O8,,,,,,,,2.36190579059476,d,Ti,0.862543;0.318407;0.708608,0.3151495168231237,2.3271756939550032,p,O,0.259094;0.797046;0.106402,0.188230940516367
5492,mp-8298,Sr4P2O1,1.2132,0.0,1.2837,0.02631579,4.0,0.8660254037844386,1.0,1.8073987853636813,d,Sr,0.675929;0.675929;0.0,0.339976815006575,1.6028357433924318,p,P,0.864843;0.864843;0.0,0.3838264654109281
5493,mp-8299,Sr4As2O1,1.1913,0.0,1.2435,0.0,1.0,0.8660254037844386,1.0,2.202514662636839,d,Sr,0.673824;0.673824;0.0,0.2546371426099823,1.5676859334024469,p,As,0.863941;0.863941;0.0,0.3891297250132901
5494,mp-8300,Ba4As2O1,0.6642000000000001,1.0,0.6642000000000001,0.8660254037844386,1.0,0.8660254037844386,1.0,1.3571644472172562,d,Ba,0.675939;0.675939;0.0,0.4068381017168862,1.58665634592527,p,As,0.864323;0.864323;0.0,0.3836171609783441
5495,mp-8301,Gd2C1F2,0.7330999999999999,0.0,0.9142,0.5,1.0,0.5,3.0,1.3817429411408868,d,Gd,0.333333;0.666667;0.210683,0.4048891938202119,1.62792005783988,p,C,0.0;0.0;0.0,0.4349230074979693
5496,mp-8380,K4Si8O18,4.6302,0.0,4.9414,0.5,3.0,0.0,1.0,3.9072987398180787,s,Si,0.0;0.0;0.0,0.033855703818732416,2.8401240239027405,p,O,0.233148;0.207202;0.394068,0.07991786956787372
5497,mp-8382,Ce3P3O12,,,,,,,,1.2301321029646697,f,Ce,0.5;0.5;0.333333,0.3276679239720117,1.1429153726369397,f,Ce,0.5;0.5;0.333333,0.3334465177570695
5498,mp-8389,Na12Zn2S8,2.1581,1.0,2.1581,0.0,1.0,0.0,1.0,3.467751120528228,s,Zn,0.333333;0.666667;0.248641,0.07324595490296998,2.398546341287658,p,S,0.333333;0.666667;0.593388,0.12422730098749313
5499,mvc-12905,Fe4O8,1.1543,0.0,1.1581,0.4330127018922193,2.0,0.4170624838485048,4.0,2.213248699898013,d,Fe,0.649809;0.834621;0.48443,0.1873640179495324,2.4673041831268945,p,O,0.456546;0.834915;0.291461,0.13688947288306594
5500,mp-1064979,Na2I2,3.0788,0.0,3.1251,0.21428571,4.0,0.0,1.0,1.8640266651741724,s,Na,0.25;0.75;0.5,0.19833348531589004,0.7427516825314059,p,I,0.75;0.25;0.5,0.4963146262952458
5501,mp-1077369,Rb2C4,0.03699999999999992,1.0,0.03699999999999992,0.0,1.0,0.0,1.0,1.6908288536888512,p,C,0.0;0.5;0.813308,0.2370120208718649,1.6023240176206863,p,C,0.0;0.5;0.651991,0.2379137923204361
5502,mp-1079232,Cs2Hg1Pd1Cl6,1.388,0.0,1.5313,0.21650635094610965,2.0,0.4330127018922193,2.0,1.8278348837321656,d,Pd,0.0;0.0;0.0,0.514297427774691,1.128100706563632,d,Pd,0.0;0.0;0.0,0.7260525376013669
5503,mp-1080096,Pt1S6N2,0.17459999999999998,0.0,0.4105000000000001,0.7071067811865476,1.0,0.8660254037844386,1.0,1.6479804762230006,p,N,0.665592;0.334408;0.5,0.3617301570078488,2.049266702554231,d,Pt,0.0;0.0;0.0,0.2918401347747897
5504,mp-1080534,Cs2Li3I5,,,,,,,,,,,,,,,,,
5505,mp-1080821,Ba2F6,0.7896000000000003,0.0,0.7969000000000002,0.7071067811865476,1.0,0.5,1.0,1.6465120515126594,p,F,0.75;0.509291;0.16525,0.25015942647187805,1.7727756718129908,p,F,0.25;0.248114;0.47638,0.29714914471359904
5506,mp-1100908,V4O8,0.6480000000000001,0.0,0.8984999999999999,0.5,2.0,0.8660254037844386,1.0,1.7652974651226636,d,V,0.731422;0.268578;0.0,0.2617735003204599,2.21037019777798,d,V,0.731422;0.268578;0.0,0.2542385980527798
5507,mp-11327,Rb2Se1,1.7961,0.0,2.0789,0.7071067811865476,3.0,0.0,1.0,1.5887943462164231,p,Se,0.0;0.0;0.0,0.28455076405902263,0.4272614632388298,p,Se,0.0;0.0;0.0,0.9167367875279326
5508,mp-1179817,P4O16,0.5170000000000003,0.0,0.5172000000000003,0.5058825557742492,2.0,0.5,1.0,2.782120470081596,p,O,0.645095;0.723068;0.535642,0.06665520795621728,2.7436085561850505,p,O,0.185691;0.956697;0.376697,0.07539552550045994
5509,mp-1180933,K4Al4O14,,,,,,,,2.5676086697589082,p,O,0.167733;0.334742;0.517698,0.09648637173136553,2.4516060582920343,p,O,0.667733;0.834742;0.982302,0.16079607183947406
5510,mp-1182065,Cd2H16N4O20,,,,,,,,,,,,,,,,,
5511,mp-1182283,Ca4Mn2As4O20,0.5097,0.0,0.5156000000000001,0.0,1.0,0.5,1.0,2.122264997780755,d,Mn,0.5;0.5;0.0,0.2638725429458102,3.0164296562019395,p,O,0.828508;0.491163;0.100703,0.1102549619046136
5512,mp-1188562,Sn2Cl8O10,0.5465,0.0,0.5491000000000001,0.14423643318602689,2.0,0.7071067811865476,2.0,2.6081634458337826,p,O,0.470789;0.325364;0.343177,0.13720816959804952,2.7854468037452653,p,Cl,0.032517;0.203778;0.060184,0.10638795085555958
5513,mp-1190570,Mg8Cl4O12,,,,,,,,,,,,,,,,,
5514,mp-1190779,Hg8N8Cl8,1.1068,0.0,1.3488000000000002,0.45,2.0,0.0,1.0,3.6958009284466966,p,N,0.25;0.127281;0.072407,0.05482419571402028,3.322339968388903,p,N,0.25;0.954365;0.611095,0.0726893597267133
5515,mp-1191677,Co2Br4N12O4,,,,,,,,2.6649314358198923,p,N,0.807825;0.192175;0.25,0.17603553027078567,3.148121236017776,p,N,0.778458;0.899428;0.7211,0.07354399688076542
5516,mp-1192018,Mg2N4O16,0.2710000000000001,0.0,0.2920999999999999,0.0,1.0,0.6634319379316055,2.0,2.1913397963449146,p,O,0.239098;0.75419;0.0325,0.1967428623050063,2.7682032936708443,p,O,0.923313;0.577971;0.742985,0.0987082517124147
5517,mp-1192317,Mn2P4O16,,,,,,,,2.4463191633632384,d,Mn,0.5;0.0;0.5,0.2532905719797193,2.3203786688258807,p,O,0.191352;0.193282;0.926396,0.1880753912186484
5518,mp-1193343,Ca2Tl2Cl10O14,,,,,,,,,,,,,,,,,
5519,mp-1194393,Fe6O2F18,0.7948999999999999,0.0,0.8039,0.7071067811865476,1.0,0.0,1.0,1.968264167093048,p,O,0.999448;0.000552;0.75,0.27579351591384793,0.9046316403395184,p,O,0.999448;0.000552;0.75,0.5057809068595787
5520,mp-1195896,Rb8H8S8O32,,,,,,,,,,,,,,,,,
5521,mp-1196267,Be4Al4Si4O20,,,,,,,,2.3117996172181776,p,O,0.835494;0.1223;0.347444,0.1922926614963705,2.9302774128052014,p,O,0.835494;0.1223;0.347444,0.10819664173169163
5522,mp-1196351,Mg4B24H56O68,,,,,,,,,,,,,,,,,
5523,mp-1196533,Cs8N8O24,,,,,,,,,,,,,,,,,
5524,mp-1196797,Ag2As2S32N32O16F12,,,,,,,,,,,,,,,,,
5525,mp-1197506,K8B40O64,,,,,,,,,,,,,,,,,
5526,mp-1197776,Fe4Te12S12Cl12O36F72,,,,,,,,,,,,,,,,,
5527,mp-1197976,Mn4Be4P4O20,2.0764000000000005,0.0,2.0979,0.20833333,2.0,0.0,1.0,2.2641215213397548,d,Mn,0.57337;0.884585;0.746304,0.20432801320466945,2.849775440002269,p,O,0.794624;0.939222;0.284355,0.12866424921060968
5528,mp-1198056,Na8Al8Si8O32,,,,,,,,,,,,,,,,,
5529,mp-1198167,Na16H112C8O80,,,,,,,,,,,,,,,,,
5530,mp-1198206,Re6N6Cl24,,,,,,,,,,,,,,,,,
5531,mp-1198592,B12H12O24,,,,,,,,,,,,,,,,,
5532,mp-1198753,H32S4N8O16,,,,,,,,,,,,,,,,,
5533,mp-1199389,Ca2B4H16O16,5.3334,0.0,5.4224,0.7071067811865476,1.0,0.0,1.0,4.010589352086553,s,O,0.292595;0.465347;0.471295,0.04930617245743395,2.879117020607332,p,O,0.767233;0.083456;0.937605,0.10153474105145628
5534,mp-1199589,Al8Si16O48,,,,,,,,2.998810056950103,p,O,0.465735;0.358503;0.846176,0.059693364611260034,3.2272595353672813,p,O,0.237673;0.891497;0.607232,0.05732680840311447
5535,mp-1199737,K12Al8Si12B2H8Cl2O48,,,,,,,,,,,,,,,,,
5536,mp-1200977,Na12P16O48,,,,,,,,,,,,,,,,,
5537,mp-1201008,Cs4K2Cr2C12N12,,,,,,,,,,,,,,,,,
5538,mp-1201036,Mn8Fe8N8F48,,,,,,,,,,,,,,,,,
5539,mp-1201709,Fe4N8Cl20O4,,,,,,,,,,,,,,,,,
5540,mp-1202459,Cr2H24C4N12O8,,,,,,,,,,,,,,,,,
5541,mp-1202505,Cs8Re4Cl12O12,,,,,,,,,,,,,,,,,
5542,mp-1203301,C16N16,0.19620000000000007,1.0,0.19620000000000007,0.0,1.0,0.0,1.0,2.8019237234433487,p,C,0.362628;0.703654;0.858478,0.08629235243506721,2.2945847032969917,p,N,0.540692;0.828338;0.594423,0.1943897725786204
5543,mp-1204384,Ag4H40S32N32Cl4O24,,,,,,,,,,,,,,,,,
5544,mp-1204581,Mo8Cl16O24,,,,,,,,,,,,,,,,,
5545,mp-1205090,Mg4B24H48O64,,,,,,,,,,,,,,,,,
5546,mp-1317,Co4Sb12,0.16330000000000044,1.0,0.16330000000000044,0.0,1.0,0.0,1.0,2.8104545421921436,d,Co,0.5;0.0;0.0,0.1580877511756272,2.9468025170472765,d,Co,0.5;0.0;0.0,0.12386428328280093
5547,mp-1340,Ga4Se6,1.0436,1.0,1.0436,0.0,1.0,0.0,1.0,2.9200893374983594,s,Ga,0.280726;0.782978;0.994858,0.09697412621709484,1.9577839602826448,p,Se,0.218671;0.046898;0.137637,0.32058660993862703
5548,mp-14232,Li2B2O4,,,,,,,,1.8946538310048533,p,Li,0.25;0.75;0.5,0.2518043582193433,1.646154839979917,p,O,0.719075;0.625;0.594075,0.235506531348292
5549,mp-14234,Mg8B32O56,,,,,,,,4.693001150244925,s,Mg,0.879054;0.8983;0.887471,0.02777966021708192,3.995141748850674,p,O,0.635102;0.449318;0.611514,0.04071417524456589
5550,mp-14235,Sr4Ga8Si8O32,,,,,,,,4.376586236165823,s,Ga,0.075959;0.930077;0.77407,0.03806670674338606,3.5852368301000683,p,O,0.698988;0.073047;0.571809,0.04311670995667546
5551,mp-14241,Tl4Si2Se6,1.6828,0.0,1.8766000000000005,0.7071067811865476,1.0,0.0,1.0,3.0465597837434215,s,Si,0.432079;0.548201;0.322341,0.09567787627950533,2.3445248216196384,p,Se,0.75219;0.696543;0.901229,0.17419796272225965
5552,mp-14242,Tl4Ge2Se6,1.153,0.0,1.3935999999999995,0.7071067811865476,1.0,0.0,1.0,2.8182374518176774,s,Ge,0.429171;0.549541;0.315357,0.13144981484919194,2.429243209927744,p,Se,0.237096;0.292211;0.085828,0.1722182203044736
5553,mp-14243,Cd6Te2O12,0.5061,1.0,0.5061,0.0,1.0,0.0,1.0,3.4496862115757567,s,Te,0.0;0.0;0.0,0.06808398954934335,2.8218331220014234,p,O,0.278008;0.91592;0.916994,0.080832995721167
5554,mp-14246,Ba12Al24S48,3.6517,0.0,3.6756,0.4,6.0,0.0,1.0,4.19407730518248,d,Ba,0.0;0.5;0.5,0.063132104324095,4.090711886673087,p,S,0.359812;0.208996;0.628669,0.02488405278691316
5555,mp-14249,Th2P4S12,2.448,0.0,2.4511,0.0,1.0,0.16666667,4.0,2.5188663254468198,f,Th,0.0;0.0;0.75,0.2614990982698142,2.825635712328822,p,S,0.678707;0.209293;0.171934,0.08797044211819671
5556,mp-14252,Ca6U2O12,2.2601,1.0,2.2601,0.0,1.0,0.0,1.0,0.6936249349739898,f,U,0.5;0.5;0.5,0.7207477183766186,2.9276241139542654,p,O,0.293582;0.063609;0.926303,0.06801992120578786
